	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-06-06bis.dat	Date	11/6/2025	Time	10:54:00 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
87270.022	0.000	2.957	0	0.000
87330.042	0.000	2.938	0	0.000
87390.051	0.000	2.921	0	0.000
87450.031	0.000	2.917	0	0.000
87510.010	0.000	2.915	0	0.000
87570.020	0.000	2.933	0	0.000
87630.029	0.000	2.939	0	0.000
87690.039	0.000	2.925	0	0.000
87750.043	0.000	2.917	0	0.000
87810.028	0.000	2.896	0	0.000
87870.017	0.000	2.879	0	0.000
87930.017	0.000	2.889	0	0.000
87990.026	0.000	2.922	0	0.000
88050.021	0.000	2.923	0	0.000
88110.015	0.000	2.925	0	0.000
88170.015	0.000	2.914	0	0.000
88230.019	0.000	2.917	0	0.000
88290.019	0.000	2.939	0	0.000
88350.028	0.000	2.956	0	0.000
88410.038	0.000	2.955	0	0.000
88470.022	0.000	2.934	0	0.000
88530.041	0.000	2.939	0	0.000
88590.046	0.000	2.922	0	0.000
88650.040	0.000	2.893	0	0.000
88710.050	0.000	2.881	0	0.000
88770.024	0.000	2.939	0	0.000
88830.024	0.000	2.999	0	0.000
88890.033	0.000	3.062	0	0.000
88950.013	0.000	3.047	0	0.000
89010.017	0.000	3.094	0	0.000
89070.047	0.000	3.129	0	0.000
89130.031	0.000	3.125	0	0.000
89190.026	0.000	3.139	0	0.000
89250.035	0.000	3.147	0	0.000
89310.015	0.000	3.172	0	0.000
89370.029	0.000	3.197	0	0.000
89430.054	0.000	3.218	0	0.000
89490.048	0.000	3.241	0	0.000
89550.038	0.000	3.248	0	0.000
89610.022	0.000	3.266	0	0.000
89670.027	0.000	3.285	0	0.000
89730.043	0.000	3.323	0	0.000
89790.047	0.000	3.341	0	0.000
89850.057	0.000	3.350	0	0.000
89910.051	0.000	3.375	0	0.000
89970.046	0.000	3.383	0	0.000
90030.035	0.000	3.393	0	0.000
90090.030	0.000	3.421	0	0.000
90150.039	0.000	3.447	0	0.000
90210.053	0.000	3.470	0	0.000
90270.053	0.000	3.491	0	0.000
90330.037	0.000	3.493	0	0.000
90390.037	0.000	3.525	0	0.000
90450.036	0.000	3.533	0	0.000
90510.046	0.000	3.446	0	0.000
90570.039	0.000	3.320	0	0.000
90630.038	0.000	3.350	0	0.000
90690.053	0.000	3.450	0	0.000
90750.032	0.000	3.543	0	0.000
90810.038	0.000	3.599	0	0.000
90870.043	0.000	3.634	0	0.000
90930.042	0.000	3.671	0	0.000
90990.057	0.000	3.682	0	0.000
91050.061	0.000	3.802	0	0.000
91110.056	0.000	3.852	0	0.000
91170.055	0.000	3.854	0	0.000
91230.050	0.000	3.858	0	0.000
91290.049	0.000	3.880	0	0.000
91350.044	0.000	3.960	0	0.000
91410.028	0.000	4.034	0	0.000
91470.033	0.000	4.118	0	0.000
91530.042	0.000	4.214	0	0.000
91590.042	0.000	4.248	0	0.000
91650.041	0.000	4.241	0	0.000
91710.044	0.000	4.208	0	0.000
91770.038	0.000	4.211	0	0.000
91830.023	0.000	4.200	0	0.000
91890.032	0.000	4.175	0	0.000
91950.022	0.000	4.177	0	0.000
92010.021	0.000	4.172	0	0.000
92070.031	0.000	4.199	0	0.000
92130.030	0.000	4.221	0	0.000
92190.045	0.000	4.219	0	0.000
92250.034	0.000	4.219	0	0.000
92310.013	0.000	4.249	0	0.000
92370.040	0.000	4.284	0	0.000
92430.044	0.000	4.283	0	0.000
92490.027	0.000	4.284	0	0.000
92550.031	0.000	4.288	0	0.000
92610.028	0.000	4.283	0	0.000
92670.005	0.000	4.279	0	0.000
92730.015	0.000	4.294	0	0.000
92790.051	0.000	4.294	0	0.000
92850.061	0.000	4.327	0	0.000
92910.035	0.000	4.377	0	0.000
92970.040	0.000	4.424	0	0.000
93030.054	0.000	4.450	0	0.000
93090.044	0.000	4.433	0	0.000
93150.036	0.000	4.439	0	0.000
93210.031	0.000	4.456	0	0.000
93270.037	0.000	4.489	0	0.000
93330.047	0.000	4.545	0	0.000
93390.036	0.000	4.610	0	0.000
93450.031	0.000	4.649	0	0.000
93510.025	0.000	4.678	0	0.000
93570.030	0.000	4.724	0	0.000
93630.029	0.000	4.779	0	0.000
93690.014	0.000	4.879	0	0.000
93750.013	0.000	4.903	0	0.000
93810.027	0.000	4.891	0	0.000
93870.025	0.000	4.839	0	0.000
93930.034	0.000	4.895	0	0.000
93990.059	0.000	4.913	0	0.000
94050.065	0.000	4.947	0	0.000
94110.035	0.000	4.982	0	0.000
94170.039	0.000	5.017	0	0.000
94230.064	0.000	5.043	0	0.000
94290.063	0.000	5.059	0	0.000
94350.048	0.000	5.058	0	0.000
94410.040	0.000	5.043	0	0.000
94470.040	0.000	5.054	0	0.000
94530.024	0.000	5.031	0	0.000
94590.014	0.000	5.075	0	0.000
94650.035	0.000	5.136	0	0.000
94710.050	0.000	5.169	0	0.000
94770.039	0.000	5.075	0	0.000
94830.037	0.000	4.958	0	0.000
94890.036	0.000	4.954	0	0.000
94950.040	0.000	4.940	0	0.000
95010.040	0.000	4.971	0	0.000
95070.014	0.000	4.998	0	0.000
95130.029	0.000	5.015	0	0.000
95190.048	0.000	5.024	0	0.000
95250.038	0.000	5.038	0	0.000
95310.032	0.000	5.029	0	0.000
95370.032	0.000	5.014	0	0.000
95430.036	0.000	5.027	0	0.000
95490.041	0.000	5.033	0	0.000
95550.030	0.000	5.032	0	0.000
95610.015	0.000	5.053	0	0.000
95670.019	0.000	5.095	0	0.000
95730.034	0.000	5.140	0	0.000
95790.043	0.000	5.167	0	0.000
95850.043	0.000	5.175	0	0.000
95910.034	0.000	5.172	0	0.000
95970.027	0.000	5.212	0	0.000
96030.054	0.000	5.227	0	0.000
96090.058	0.000	5.236	0	0.000
96150.062	0.000	5.274	0	0.000
96210.072	0.000	5.286	0	0.000
96270.076	0.000	5.304	0	0.000
96330.066	0.000	5.321	0	0.000
96390.040	0.000	5.338	0	0.000
96450.030	0.000	5.338	0	0.000
96510.044	0.000	5.352	0	0.000
96570.034	0.000	5.351	0	0.000
96630.006	0.000	5.406	0	0.000
96690.043	0.000	5.451	0	0.000
96750.062	0.000	5.473	0	0.000
96810.062	0.000	5.482	0	0.000
96870.066	0.000	5.314	0	0.000
96930.038	0.000	5.105	0	0.000
96990.038	0.000	5.164	0	0.000
97050.032	0.000	5.240	0	0.000
97110.007	0.000	5.309	0	0.000
97170.021	0.000	5.343	0	0.000
97230.051	0.000	5.381	0	0.000
97290.060	0.000	5.424	0	0.000
97350.055	0.000	5.481	0	0.000
97410.034	0.000	5.517	0	0.000
97470.041	0.000	5.551	0	0.000
97530.035	0.000	5.579	0	0.000
97590.045	0.000	5.583	0	0.000
97650.059	0.000	5.602	0	0.000
97710.054	0.000	5.602	0	0.000
97770.043	0.000	5.615	0	0.000
97830.033	0.000	5.641	0	0.000
97890.047	0.000	5.663	0	0.000
97950.057	0.000	5.663	0	0.000
98010.041	0.000	5.686	0	0.000
98070.026	0.000	5.693	0	0.000
98130.035	0.000	5.719	0	0.000
98190.035	0.000	5.686	0	0.000
98250.027	0.000	5.673	0	0.000
98310.046	0.000	5.703	0	0.000
98370.041	0.000	5.731	0	0.000
98430.058	0.000	5.765	0	0.000
98490.062	0.000	5.785	0	0.000
98550.042	0.000	5.802	0	0.000
98610.051	0.000	5.807	0	0.000
98670.061	0.000	5.816	0	0.000
98730.050	0.000	5.841	0	0.000
98790.055	0.000	5.840	0	0.000
98850.041	0.000	5.863	0	0.000
98910.039	0.000	5.867	0	0.000
98970.043	0.000	5.894	0	0.000
99030.043	0.000	5.926	0	0.000
99090.027	0.000	5.955	0	0.000
99150.036	0.000	5.977	0	0.000
99210.046	0.000	6.014	0	0.000
99270.055	0.000	6.043	0	0.000
99330.065	0.000	6.071	0	0.000
99390.049	0.000	6.109	0	0.000
99450.029	0.000	6.266	0	0.000
99510.043	0.000	6.380	0	0.000
99570.063	0.000	6.315	0	0.000
99630.035	0.000	6.297	0	0.000
99690.029	0.000	6.306	0	0.000
99750.024	0.000	6.278	0	0.000
99810.023	0.000	6.277	0	0.000
99870.033	0.000	6.300	0	0.000
99930.022	0.000	6.334	0	0.000
99990.031	0.000	6.383	0	0.000
100050.044	0.000	6.377	0	0.000
100110.035	0.000	6.439	0	0.000
100170.068	0.000	6.508	0	0.000
100230.042	0.000	6.526	0	0.000
100290.037	0.000	6.516	0	0.000
100350.028	0.000	6.513	0	0.000
100410.018	0.000	6.522	0	0.000
100470.032	0.000	6.509	0	0.000
100530.042	0.000	6.515	0	0.000
100590.041	0.000	6.522	0	0.000
100650.036	0.000	6.517	0	0.000
100710.035	0.000	6.522	0	0.000
100770.025	0.000	6.538	0	0.000
100830.027	0.000	6.546	0	0.000
100890.046	0.000	6.582	0	0.000
100950.061	0.000	6.601	0	0.000
101010.040	0.000	6.594	0	0.000
101070.012	0.000	6.635	0	0.000
101130.044	0.000	6.665	0	0.000
101190.054	0.000	6.682	0	0.000
101250.048	0.000	6.728	0	0.000
101310.058	0.000	6.733	0	0.000
101370.052	0.000	6.744	0	0.000
101430.047	0.000	6.764	0	0.000
101490.051	0.000	6.805	0	0.000
101550.031	0.000	6.828	0	0.000
101610.030	0.000	6.855	0	0.000
101670.050	0.000	6.876	0	0.000
101730.039	0.000	6.899	0	0.000
101790.034	0.000	6.918	0	0.000
101850.043	0.000	6.907	0	0.000
101910.020	0.000	6.916	0	0.000
101970.029	0.000	6.907	0	0.000
102030.039	0.000	6.909	0	0.000
102090.023	0.000	6.939	0	0.000
102150.046	0.000	6.978	0	0.000
102210.065	0.000	7.014	0	0.000
102270.065	0.000	7.113	0	0.000
102330.049	0.000	7.235	0	0.000
102390.039	0.000	7.301	0	0.000
102450.033	0.000	7.340	0	0.000
102510.032	0.000	7.344	0	0.000
102570.052	0.000	7.373	0	0.000
102630.061	0.000	7.398	0	0.000
102690.046	0.000	7.393	0	0.000
102750.022	0.000	7.405	0	0.000
102810.035	0.000	7.405	0	0.000
102870.029	0.000	7.231	0	0.000
102930.006	0.000	7.152	0	0.000
102990.015	0.000	7.153	0	0.000
103050.025	0.000	7.159	0	0.000
103110.039	0.000	7.163	0	0.000
103170.049	0.000	7.170	0	0.000
103230.028	0.000	7.192	0	0.000
103290.028	0.000	7.207	0	0.000
103350.027	0.000	7.238	0	0.000
103410.037	0.000	7.264	0	0.000
103470.041	0.000	7.263	0	0.000
103530.016	0.000	7.276	0	0.000
103590.015	0.000	7.291	0	0.000
103650.015	0.000	7.330	0	0.000
103710.014	0.000	7.358	0	0.000
103770.014	0.000	7.369	0	0.000
103830.018	0.000	7.393	0	0.000
103890.017	0.000	7.419	0	0.000
103950.025	0.000	7.434	0	0.000
104010.040	0.000	7.454	0	0.000
104070.044	0.000	7.465	0	0.000
104130.044	0.000	7.501	0	0.000
104190.043	0.000	7.525	0	0.000
104250.033	0.000	7.540	0	0.000
104310.037	0.000	7.546	0	0.000
104370.062	0.000	7.535	0	0.000
104430.048	0.000	7.554	0	0.000
104490.041	0.000	7.575	0	0.000
104550.025	0.000	7.620	0	0.000
104610.029	0.000	7.651	0	0.000
104670.029	0.000	7.676	0	0.000
104730.028	0.000	7.712	0	0.000
104790.053	0.000	7.729	0	0.000
104850.062	0.000	7.743	0	0.000
104910.042	0.000	7.758	0	0.000
104970.046	0.000	7.797	0	0.000
105030.046	0.000	7.811	0	0.000
105090.040	0.000	7.807	0	0.000
105150.042	0.000	7.842	0	0.000
105210.045	0.000	7.853	0	0.000
105270.029	0.000	7.886	0	0.000
105330.028	0.000	7.900	0	0.000
105390.043	0.000	7.921	0	0.000
105450.062	0.000	7.927	0	0.000
105510.052	0.000	7.950	0	0.000
105570.051	0.000	7.946	0	0.000
105630.032	0.000	7.972	0	0.000
105690.020	0.000	8.015	0	0.000
105750.045	0.000	8.047	0	0.000
105810.064	0.000	8.082	0	0.000
105870.044	0.000	8.112	0	0.000
105930.023	0.000	8.145	0	0.000
105990.028	0.000	8.159	0	0.000
106050.032	0.000	8.173	0	0.000
106110.032	0.000	8.195	0	0.000
106170.036	0.000	8.225	0	0.000
106230.050	0.000	8.263	0	0.000
106290.050	0.000	8.281	0	0.000
106350.024	0.000	8.294	0	0.000
106410.044	0.000	8.350	0	0.000
106470.063	0.000	8.391	0	0.000
106530.048	0.000	8.421	0	0.000
106590.057	0.000	8.437	0	0.000
106650.057	0.000	8.468	0	0.000
106710.036	0.000	8.481	0	0.000
106770.041	0.000	8.479	0	0.000
106830.027	0.000	8.496	0	0.000
106890.030	0.000	8.530	0	0.000
106950.029	0.000	8.547	0	0.000
107010.029	0.000	8.558	0	0.000
107070.023	0.000	8.584	0	0.000
107130.043	0.000	8.594	0	0.000
107190.067	0.000	8.622	0	0.000
107250.057	0.000	8.641	0	0.000
107310.041	0.000	8.651	0	0.000
107370.031	0.000	8.691	0	0.000
107430.040	0.000	8.732	0	0.000
107490.055	0.000	8.766	0	0.000
107550.059	0.000	8.785	0	0.000
107610.059	0.000	8.805	0	0.000
107670.058	0.000	8.849	0	0.000
107730.068	0.000	8.885	0	0.000
107790.052	0.000	8.905	0	0.000
107850.032	0.000	8.945	0	0.000
107910.051	0.000	8.952	0	0.000
107970.061	0.000	8.966	0	0.000
108030.035	0.000	9.007	0	0.000
108090.035	0.000	9.040	0	0.000
108150.049	0.000	9.031	0	0.000
108210.045	0.000	9.072	0	0.000
108270.068	0.000	9.129	0	0.000
108330.048	0.000	9.208	0	0.000
108390.027	0.000	9.252	0	0.000
108450.046	0.000	9.261	0	0.000
108510.041	0.000	9.314	0	0.000
108570.040	0.000	9.336	0	0.000
108630.055	0.000	9.351	0	0.000
108690.059	0.000	9.380	0	0.000
108750.074	0.000	9.418	0	0.000
108810.068	0.000	9.446	0	0.000
108870.048	0.000	9.461	0	0.000
108930.027	0.000	9.482	0	0.000
108990.032	0.000	9.489	0	0.000
109050.031	0.000	9.499	0	0.000
109110.036	0.000	9.512	0	0.000
109170.040	0.000	9.531	0	0.000
109230.045	0.000	9.523	0	0.000
109290.035	0.000	9.535	0	0.000
109350.054	0.000	9.537	0	0.000
109410.053	0.000	9.559	0	0.000
109470.043	0.000	9.588	0	0.000
109530.037	0.000	9.604	0	0.000
109590.047	0.000	9.620	0	0.000
109650.056	0.000	9.633	0	0.000
109710.041	0.000	9.659	0	0.000
109770.040	0.000	9.668	0	0.000
109830.044	0.000	9.652	0	0.000
109890.045	0.000	9.613	0	0.000
109950.055	0.000	9.646	0	0.000
110010.034	0.000	9.665	0	0.000
110070.034	0.000	9.684	0	0.000
110130.052	0.000	9.714	0	0.000
110190.036	0.000	9.747	0	0.000
110250.046	0.000	9.754	0	0.000
110310.061	0.000	9.767	0	0.000
110370.065	0.000	9.783	0	0.000
110430.064	0.000	9.790	0	0.000
110490.044	0.000	9.813	0	0.000
110550.023	0.000	9.833	0	0.000
110610.018	0.000	9.866	0	0.000
110670.022	0.000	9.877	0	0.000
110730.022	0.000	9.887	0	0.000
110790.036	0.000	9.924	0	0.000
110850.046	0.000	9.956	0	0.000
110910.035	0.000	9.991	0	0.000
110970.045	0.000	10.018	0	0.000
111030.039	0.000	10.046	0	0.000
111090.049	0.000	10.065	0	0.000
111150.053	0.000	10.093	0	0.000
111210.043	0.000	10.108	0	0.000
111270.057	0.000	10.107	0	0.000
111330.033	0.000	10.132	0	0.000
111390.036	0.000	10.154	0	0.000
111450.041	0.000	10.157	0	0.000
111510.030	0.000	10.150	0	0.000
111570.026	0.000	10.170	0	0.000
111630.059	0.000	10.178	0	0.000
111690.044	0.000	10.186	0	0.000
111750.038	0.000	10.198	0	0.000
111810.063	0.000	10.205	0	0.000
111870.067	0.000	10.235	0	0.000
111930.051	0.000	10.236	0	0.000
111990.041	0.000	10.261	0	0.000
112050.050	0.000	10.283	0	0.000
112110.065	0.000	10.306	0	0.000
112170.069	0.000	10.337	0	0.000
112230.074	0.000	10.365	0	0.000
112290.068	0.000	10.390	0	0.000
112350.053	0.000	10.416	0	0.000
112410.057	0.000	10.435	0	0.000
112470.052	0.000	10.458	0	0.000
112530.031	0.000	10.484	0	0.000
112590.046	0.000	10.519	0	0.000
112650.060	0.000	10.548	0	0.000
112710.065	0.000	10.582	0	0.000
112770.059	0.000	10.610	0	0.000
112830.049	0.000	10.653	0	0.000
112890.033	0.000	10.695	0	0.000
112950.043	0.000	10.738	0	0.000
113010.052	0.000	10.702	0	0.000
113070.017	0.000	10.468	0	0.000
113130.032	0.000	10.512	0	0.000
113190.036	0.000	10.550	0	0.000
113250.011	0.000	10.582	0	0.000
113310.020	0.000	10.622	0	0.000
113370.025	0.000	10.646	0	0.000
113430.029	0.000	10.668	0	0.000
113490.034	0.000	10.701	0	0.000
113550.013	0.000	10.713	0	0.000
113610.018	0.000	10.728	0	0.000
113670.022	0.000	10.768	0	0.000
113730.056	0.000	10.800	0	0.000
113790.070	0.000	10.800	0	0.000
113850.041	0.000	10.816	0	0.000
113910.059	0.000	10.854	0	0.000
113970.054	0.000	10.900	0	0.000
114030.043	0.000	10.919	0	0.000
114090.058	0.000	10.937	0	0.000
114150.042	0.000	10.969	0	0.000
114210.017	0.000	11.000	0	0.000
114270.036	0.000	11.021	0	0.000
114330.061	0.000	10.985	0	0.000
114390.046	0.000	10.940	0	0.000
114450.040	0.000	10.954	0	0.000
114510.050	0.000	10.974	0	0.000
114570.044	0.000	11.019	0	0.000
114630.029	0.000	11.065	0	0.000
114690.033	0.000	11.088	0	0.000
114750.037	0.000	11.111	0	0.000
114810.062	0.000	11.154	0	0.000
114870.056	0.000	11.214	0	0.000
114930.051	0.000	11.243	0	0.000
114990.050	0.000	11.273	0	0.000
115050.035	0.000	11.309	0	0.000
115110.029	0.000	11.335	0	0.000
115170.033	0.000	11.352	0	0.000
115230.033	0.000	11.361	0	0.000
115290.032	0.000	11.355	0	0.000
115350.038	0.000	11.390	0	0.000
115410.066	0.000	11.408	0	0.000
115470.056	0.000	11.435	0	0.000
115530.031	0.000	11.469	0	0.000
115590.020	0.000	11.496	0	0.000
115650.030	0.000	11.506	0	0.000
115710.035	0.000	11.509	0	0.000
115770.029	0.000	11.524	0	0.000
115830.023	0.000	11.569	0	0.000
115890.047	0.000	11.589	0	0.000
115950.047	0.000	11.571	0	0.000
116010.032	0.000	11.471	0	0.000
116070.056	0.000	11.446	0	0.000
116130.041	0.000	11.439	0	0.000
116190.030	0.000	11.439	0	0.000
116250.040	0.000	11.447	0	0.000
116310.039	0.000	11.459	0	0.000
116370.024	0.000	11.472	0	0.000
116430.023	0.000	11.472	0	0.000
116490.018	0.000	11.453	0	0.000
116550.017	0.000	11.410	0	0.000
116610.037	0.000	11.355	0	0.000
116670.031	0.000	11.327	0	0.000
116730.035	0.000	11.311	0	0.000
116790.040	0.000	11.277	0	0.000
116850.024	0.000	11.268	0	0.000
116910.039	0.000	11.293	0	0.000
116970.048	0.000	11.286	0	0.000
117030.023	0.000	11.294	0	0.000
117090.032	0.000	11.305	0	0.000
117150.057	0.000	11.333	0	0.000
117210.031	0.000	11.343	0	0.000
117270.021	0.000	11.339	0	0.000
117330.025	0.000	11.337	0	0.000
117390.020	0.000	11.344	0	0.000
117450.019	0.000	11.347	0	0.000
117510.009	0.000	11.326	0	0.000
117570.003	0.000	11.333	0	0.000
117630.008	0.000	11.355	0	0.000
117690.027	0.000	11.354	0	0.000
117750.047	0.000	11.361	0	0.000
117810.036	0.000	11.371	0	0.000
117870.041	0.000	11.394	0	0.000
117930.040	0.000	11.397	0	0.000
117990.034	0.000	11.407	0	0.000
118050.054	0.000	11.410	0	0.000
118110.043	0.000	11.402	0	0.000
118170.018	0.000	11.401	0	0.000
118230.032	0.000	11.409	0	0.000
118290.047	0.000	11.419	0	0.000
118350.041	0.000	11.413	0	0.000
118410.026	0.000	11.358	0	0.000
118470.015	0.000	11.301	0	0.000
118530.015	0.000	11.293	0	0.000
118590.019	0.000	11.296	0	0.000
118650.034	0.000	11.286	0	0.000
118710.043	0.000	11.279	0	0.000
118770.053	0.000	11.285	0	0.000
118830.032	0.000	11.296	0	0.000
118890.027	0.000	11.240	0	0.000
118950.036	0.000	11.244	0	0.000
119010.021	0.000	11.232	0	0.000
119070.035	0.000	11.175	0	0.000
119130.050	0.000	11.144	0	0.000
119190.034	0.000	11.145	0	0.000
119250.043	0.000	11.141	0	0.000
119310.033	0.000	11.134	0	0.000
119370.007	0.000	11.124	0	0.000
119430.027	0.000	11.107	0	0.000
119490.051	0.000	11.115	0	0.000
119550.031	0.000	11.110	0	0.000
119610.035	0.000	11.108	0	0.000
119670.045	0.000	11.105	0	0.000
119730.039	0.000	11.110	0	0.000
119790.044	0.000	11.113	0	0.000
119850.023	0.000	11.099	0	0.000
119910.018	0.000	11.104	0	0.000
119970.027	0.000	11.106	0	0.000
120030.037	0.000	11.112	0	0.000
120090.041	0.000	11.117	0	0.000
120150.036	0.000	11.134	0	0.000
120210.045	0.000	11.146	0	0.000
120270.040	0.000	11.165	0	0.000
120330.014	0.000	11.178	0	0.000
120390.029	0.000	11.191	0	0.000
120450.043	0.000	11.190	0	0.000
120510.042	0.000	11.175	0	0.000
120570.042	0.000	11.159	0	0.000
120630.031	0.000	11.161	0	0.000
120690.041	0.000	11.158	0	0.000
120750.045	0.000	11.142	0	0.000
120810.035	0.000	11.147	0	0.000
120870.024	0.000	11.150	0	0.000
120930.039	0.000	11.169	0	0.000
120990.038	0.000	11.157	0	0.000
121050.033	0.000	11.152	0	0.000
121110.042	0.000	11.146	0	0.000
121170.027	0.000	11.123	0	0.000
121230.036	0.000	11.118	0	0.000
121290.041	0.000	11.133	0	0.000
121350.045	0.000	11.128	0	0.000
121410.050	0.000	11.135	0	0.000
121470.039	0.000	11.145	0	0.000
121530.024	0.000	11.150	0	0.000
121590.013	0.000	11.165	0	0.000
121650.028	0.000	11.176	0	0.000
121710.047	0.000	11.172	0	0.000
121770.047	0.000	11.167	0	0.000
121830.021	0.000	11.190	0	0.000
121890.015	0.000	11.191	0	0.000
121950.045	0.000	11.190	0	0.000
122010.039	0.000	11.170	0	0.000
122070.009	0.000	11.170	0	0.000
122130.033	0.000	11.178	0	0.000
122190.058	0.000	11.182	0	0.000
122250.027	0.000	11.196	0	0.000
122310.007	0.000	11.178	0	0.000
122370.016	0.000	11.175	0	0.000
122430.021	0.000	11.150	0	0.000
122490.020	0.000	11.130	0	0.000
122550.020	0.000	11.125	0	0.000
122610.024	0.000	11.126	0	0.000
122670.034	0.000	11.106	0	0.000
122730.048	0.000	11.109	0	0.000
122790.043	0.000	11.111	0	0.000
122850.037	0.000	11.107	0	0.000
122910.037	0.000	11.086	0	0.000
122970.041	0.000	11.089	0	0.000
123030.056	0.000	11.105	0	0.000
123090.035	0.000	11.113	0	0.000
123150.009	0.000	11.111	0	0.000
123210.019	0.000	11.118	0	0.000
123270.033	0.000	11.138	0	0.000
123330.018	0.000	11.142	0	0.000
123390.007	0.000	11.132	0	0.000
123450.017	0.000	11.140	0	0.000
123510.011	0.000	11.136	0	0.000
123570.016	0.000	11.111	0	0.000
123630.020	0.000	11.086	0	0.000
123690.035	0.000	11.083	0	0.000
123750.039	0.000	11.078	0	0.000
123810.014	0.000	11.075	0	0.000
123870.033	0.000	11.070	0	0.000
123930.048	0.000	11.086	0	0.000
123990.037	0.000	11.089	0	0.000
124050.047	0.000	11.074	0	0.000
124110.031	0.000	11.093	0	0.000
124170.031	0.000	11.123	0	0.000
124230.045	0.000	11.123	0	0.000
124290.025	0.000	11.120	0	0.000
124350.024	0.000	11.127	0	0.000
124410.043	0.000	11.135	0	0.000
124470.028	0.000	11.155	0	0.000
124530.002	0.000	11.155	0	0.000
124590.027	0.000	11.165	0	0.000
124650.031	0.000	11.185	0	0.000
124710.021	0.000	11.185	0	0.000
124770.035	0.000	11.195	0	0.000
124830.030	0.000	11.216	0	0.000
124890.024	0.000	11.194	0	0.000
124950.024	0.000	11.180	0	0.000
125010.013	0.000	11.168	0	0.000
125070.028	0.000	11.162	0	0.000
125130.037	0.000	11.149	0	0.000
125190.017	0.000	11.155	0	0.000
125250.016	0.000	11.145	0	0.000
125310.026	0.000	11.135	0	0.000
125370.015	0.000	11.130	0	0.000
125430.010	0.000	11.119	0	0.000
125490.029	0.000	11.133	0	0.000
125550.029	0.000	11.150	0	0.000
125610.028	0.000	11.249	0	0.000
125670.032	0.000	11.320	0	0.000
125730.037	0.000	11.346	0	0.000
125790.036	0.000	11.371	0	0.000
125850.036	0.000	11.373	0	0.000
125910.045	0.000	11.368	0	0.000
125970.045	0.000	11.372	0	0.000
126030.049	0.000	11.385	0	0.000
126090.049	0.000	11.396	0	0.000
126150.028	0.000	11.400	0	0.000
126210.023	0.000	11.389	0	0.000
126270.032	0.000	11.401	0	0.000
126330.017	0.000	11.388	0	0.000
126390.031	0.000	11.382	0	0.000
126450.036	0.000	11.388	0	0.000
126510.035	0.000	11.401	0	0.000
126570.055	0.000	11.406	0	0.000
126630.054	0.000	11.389	0	0.000
126690.044	0.000	11.389	0	0.000
126750.018	0.000	11.401	0	0.000
126810.013	0.000	11.406	0	0.000
126870.012	0.000	11.423	0	0.000
126930.017	0.000	11.431	0	0.000
126990.021	0.000	11.440	0	0.000
127050.020	0.000	11.435	0	0.000
127110.030	0.000	11.428	0	0.000
127170.024	0.000	11.445	0	0.000
127230.024	0.000	11.448	0	0.000
127290.023	0.000	11.434	0	0.000
127350.023	0.000	11.425	0	0.000
127410.027	0.000	11.446	0	0.000
127470.037	0.000	11.442	0	0.000
127530.051	0.000	11.422	0	0.000
127590.041	0.000	11.427	0	0.000
127650.015	0.000	11.434	0	0.000
127710.030	0.000	11.465	0	0.000
127770.044	0.000	11.468	0	0.000
127830.019	0.000	11.453	0	0.000
127890.018	0.000	11.468	0	0.000
127950.043	0.000	11.468	0	0.000
128010.052	0.000	11.469	0	0.000
128070.052	0.000	11.456	0	0.000
128130.036	0.000	11.446	0	0.000
128190.016	0.000	11.457	0	0.000
128250.030	0.000	11.469	0	0.000
128310.034	0.000	11.474	0	0.000
128370.029	0.000	11.486	0	0.000
128430.023	0.000	11.477	0	0.000
128490.028	0.000	11.489	0	0.000
128550.047	0.000	11.510	0	0.000
128610.042	0.000	11.529	0	0.000
128670.041	0.000	11.525	0	0.000
128730.051	0.000	11.500	0	0.000
128790.030	0.000	11.496	0	0.000
128850.025	0.000	11.510	0	0.000
128910.044	0.000	11.496	0	0.000
128970.029	0.000	11.489	0	0.000
129030.008	0.000	11.475	0	0.000
129090.013	0.000	11.491	0	0.000
129150.012	0.000	11.489	0	0.000
129210.022	0.000	11.467	0	0.000
129270.036	0.000	11.453	0	0.000
129330.026	0.000	11.449	0	0.000
129390.030	0.000	11.457	0	0.000
129450.035	0.000	11.443	0	0.000
129510.034	0.000	11.435	0	0.000
129570.048	0.000	11.462	0	0.000
129630.038	0.000	11.467	0	0.000
129690.037	0.000	11.452	0	0.000
129750.052	0.000	11.443	0	0.000
129810.036	0.000	11.449	0	0.000
129870.041	0.000	11.437	0	0.000
129930.040	0.000	11.419	0	0.000
129990.015	0.000	11.420	0	0.000
130050.024	0.000	11.425	0	0.000
130110.039	0.000	11.432	0	0.000
130170.023	0.000	11.425	0	0.000
130230.028	0.000	11.427	0	0.000
130290.032	0.000	11.443	0	0.000
130350.022	0.000	11.440	0	0.000
130410.036	0.000	11.437	0	0.000
130470.051	0.000	11.433	0	0.000
130530.035	0.000	11.449	0	0.000
130590.025	0.000	11.438	0	0.000
130650.029	0.000	11.432	0	0.000
130710.044	0.000	11.438	0	0.000
130770.043	0.000	11.437	0	0.000
130830.038	0.000	11.451	0	0.000
