	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-06-13.dat	Date	13/6/2025	Time	15:18:10 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
80790.014	0.000	-2.270	0	0.000
80850.004	0.000	-2.270	0	0.000
80910.028	0.000	-2.280	0	0.000
80970.048	0.000	-2.280	0	0.000
81030.052	0.000	-2.280	0	0.000
81090.042	0.000	-2.282	0	0.000
81150.011	0.000	-2.290	0	0.000
81210.021	0.000	-2.290	0	0.000
81270.025	0.000	-2.290	0	0.000
81330.030	0.000	-2.292	0	0.000
81390.059	0.000	-2.300	0	0.000
81450.039	0.000	-2.300	0	0.000
81510.018	0.000	-2.300	0	0.000
81570.048	0.000	-2.300	0	0.000
81630.062	0.000	-2.309	0	0.000
81690.047	0.000	-2.310	0	0.000
81750.031	0.000	-2.305	0	0.000
81810.040	0.000	-2.310	0	0.000
81870.050	0.000	-2.310	0	0.000
81930.024	0.000	-2.310	0	0.000
81990.029	0.000	-2.310	0	0.000
82050.043	0.000	-2.320	0	0.000
82110.033	0.000	-2.320	0	0.000
82170.037	0.000	-2.320	0	0.000
82230.037	0.000	-2.320	0	0.000
82290.041	0.000	-2.320	0	0.000
82350.051	0.000	-2.320	0	0.000
82410.030	0.000	-2.320	0	0.000
82470.030	0.000	-2.325	0	0.000
82530.039	0.000	-2.330	0	0.000
82590.019	0.000	-2.330	0	0.000
82650.013	0.000	-2.324	0	0.000
82710.033	0.000	-2.330	0	0.000
82770.047	0.000	-2.330	0	0.000
82830.052	0.000	-2.330	0	0.000
82890.051	0.000	-2.330	0	0.000
82950.026	0.000	-2.330	0	0.000
83010.030	0.000	-2.330	0	0.000
83070.039	0.000	-2.330	0	0.000
83130.014	0.000	-2.330	0	0.000
83190.019	0.000	-2.330	0	0.000
83250.023	0.000	-2.330	0	0.000
83310.012	0.000	-2.330	0	0.000
83370.017	0.000	-2.330	0	0.000
83430.021	0.000	-2.330	0	0.000
83490.036	0.000	-2.328	0	0.000
83550.050	0.000	-2.325	0	0.000
83610.055	0.000	-2.330	0	0.000
83670.064	0.000	-2.329	0	0.000
83730.039	0.000	-2.320	0	0.000
83790.008	0.000	-2.323	0	0.000
83850.023	0.000	-2.330	0	0.000
83910.027	0.000	-2.322	0	0.000
83970.027	0.000	-2.320	0	0.000
84030.031	0.000	-2.320	0	0.000
84090.026	0.000	-2.320	0	0.000
84150.015	0.000	-2.320	0	0.000
84210.020	0.000	-2.320	0	0.000
84270.024	0.000	-2.320	0	0.000
84330.028	0.000	-2.315	0	0.000
84390.053	0.000	-2.309	0	0.000
84450.057	0.000	-2.300	0	0.000
84510.047	0.000	-2.309	0	0.000
84570.026	0.000	-2.299	0	0.000
84630.011	0.000	-2.290	0	0.000
84690.020	0.000	-2.290	0	0.000
84750.020	0.000	-2.284	0	0.000
84810.024	0.000	-2.277	0	0.000
84870.029	0.000	-2.270	0	0.000
84930.033	0.000	-2.270	0	0.000
84990.043	0.000	-2.258	0	0.000
85050.027	0.000	-2.243	0	0.000
85110.017	0.000	-2.240	0	0.000
85170.026	0.000	-2.230	0	0.000
85230.031	0.000	-2.220	0	0.000
85290.040	0.000	-2.220	0	0.000
85350.035	0.000	-2.217	0	0.000
85410.009	0.000	-2.210	0	0.000
85470.019	0.000	-2.210	0	0.000
85530.038	0.000	-2.209	0	0.000
85590.027	0.000	-2.195	0	0.000
85650.012	0.000	-2.190	0	0.000
85710.016	0.000	-2.190	0	0.000
85770.036	0.000	-2.190	0	0.000
85830.030	0.000	-2.183	0	0.000
85890.010	0.000	-2.183	0	0.000
85950.009	0.000	-2.187	0	0.000
86010.014	0.000	-2.180	0	0.000
86070.018	0.000	-2.180	0	0.000
86130.028	0.000	-2.180	0	0.000
86190.032	0.000	-2.180	0	0.000
86250.042	0.000	-2.170	0	0.000
86310.041	0.000	-2.178	0	0.000
86370.016	0.000	-2.173	0	0.000
86430.005	0.000	-2.170	0	0.000
86490.010	0.000	-2.170	0	0.000
86550.019	0.000	-2.170	0	0.000
86610.039	0.000	-2.170	0	0.000
86670.058	0.000	-2.170	0	0.000
86730.033	0.000	-2.170	0	0.000
86790.022	0.000	-2.168	0	0.000
86850.046	0.000	-2.160	0	0.000
86910.031	0.000	-2.170	0	0.000
86970.030	0.000	-2.164	0	0.000
87030.055	0.000	-2.160	0	0.000
87090.034	0.000	-2.160	0	0.000
87150.029	0.000	-2.160	0	0.000
87210.028	0.000	-2.160	0	0.000
87270.018	0.000	-2.160	0	0.000
87330.022	0.000	-2.160	0	0.000
87390.012	0.000	-2.153	0	0.000
87450.031	0.000	-2.152	0	0.000
87510.031	0.000	-2.160	0	0.000
87570.030	0.000	-2.152	0	0.000
87630.045	0.000	-2.150	0	0.000
87690.029	0.000	-2.150	0	0.000
87750.014	0.000	-2.150	0	0.000
87810.023	0.000	-2.150	0	0.000
87870.033	0.000	-2.150	0	0.000
87930.032	0.000	-2.150	0	0.000
87990.022	0.000	-2.147	0	0.000
88050.021	0.000	-2.142	0	0.000
88110.046	0.000	-2.150	0	0.000
88170.035	0.000	-2.145	0	0.000
88230.044	0.000	-2.141	0	0.000
88290.059	0.000	-2.150	0	0.000
88350.028	0.000	-2.144	0	0.000
88410.023	0.000	-2.140	0	0.000
88470.022	0.000	-2.146	0	0.000
88530.022	0.000	-2.147	0	0.000
88590.036	0.000	-2.140	0	0.000
88650.031	0.000	-2.140	0	0.000
88710.040	0.000	-2.140	0	0.000
88770.050	0.000	-2.140	0	0.000
88830.039	0.000	-2.140	0	0.000
88890.019	0.000	-2.140	0	0.000
88950.018	0.000	-2.140	0	0.000
89010.033	0.000	-2.140	0	0.000
89070.032	0.000	-2.140	0	0.000
89130.032	0.000	-2.140	0	0.000
89190.021	0.000	-2.130	0	0.000
89250.016	0.000	-2.130	0	0.000
89310.020	0.000	-2.140	0	0.000
89370.015	0.000	-2.131	0	0.000
89430.014	0.000	-2.130	0	0.000
89490.018	0.000	-2.130	0	0.000
89550.013	0.000	-2.130	0	0.000
89610.022	0.000	-2.130	0	0.000
89670.022	0.000	-2.130	0	0.000
89730.031	0.000	-2.130	0	0.000
89790.036	0.000	-2.130	0	0.000
89850.015	0.000	-2.130	0	0.000
89910.040	0.000	-2.130	0	0.000
89970.039	0.000	-2.122	0	0.000
90030.014	0.000	-2.120	0	0.000
90090.028	0.000	-2.126	0	0.000
90150.033	0.000	-2.120	0	0.000
90210.032	0.000	-2.120	0	0.000
90270.042	0.000	-2.120	0	0.000
90330.026	0.000	-2.120	0	0.000
90390.011	0.000	-2.110	0	0.000
90450.015	0.000	-2.116	0	0.000
90510.030	0.000	-2.118	0	0.000
90570.029	0.000	-2.110	0	0.000
90630.024	0.000	-2.110	0	0.000
90690.018	0.000	-2.110	0	0.000
90750.012	0.000	-2.110	0	0.000
90810.022	0.000	-2.110	0	0.000
90870.031	0.000	-2.110	0	0.000
90930.026	0.000	-2.104	0	0.000
90990.011	0.000	-2.098	0	0.000
91050.020	0.000	-2.090	0	0.000
91110.034	0.000	-2.088	0	0.000
91170.034	0.000	-2.080	0	0.000
91230.018	0.000	-2.080	0	0.000
91290.018	0.000	-2.073	0	0.000
91350.017	0.000	-2.064	0	0.000
91410.017	0.000	-2.060	0	0.000
91470.021	0.000	-2.060	0	0.000
91530.031	0.000	-2.049	0	0.000
91590.045	0.000	-2.040	0	0.000
91650.030	0.000	-2.031	0	0.000
91710.029	0.000	-2.015	0	0.000
91770.049	0.000	-2.002	0	0.000
91830.033	0.000	-1.989	0	0.000
91890.028	0.000	-1.974	0	0.000
91950.032	0.000	-1.957	0	0.000
92010.016	0.000	-1.946	0	0.000
92070.031	0.000	-1.933	0	0.000
92130.050	0.000	-1.896	0	0.000
92190.055	0.000	-1.857	0	0.000
92250.034	0.000	-1.834	0	0.000
92310.034	0.000	-1.806	0	0.000
92370.053	0.000	-1.780	0	0.000
92430.038	0.000	-1.766	0	0.000
92490.017	0.000	-1.745	0	0.000
92550.032	0.000	-1.724	0	0.000
92610.036	0.000	-1.710	0	0.000
92670.041	0.000	-1.696	0	0.000
92730.035	0.000	-1.677	0	0.000
92790.015	0.000	-1.665	0	0.000
92850.039	0.000	-1.656	0	0.000
92910.039	0.000	-1.634	0	0.000
92970.018	0.000	-1.613	0	0.000
93030.033	0.000	-1.596	0	0.000
93090.047	0.000	-1.575	0	0.000
93150.042	0.000	-1.552	0	0.000
93210.046	0.000	-1.534	0	0.000
93270.036	0.000	-1.516	0	0.000
93330.035	0.000	-1.494	0	0.000
93390.039	0.000	-1.476	0	0.000
93450.014	0.000	-1.460	0	0.000
93510.018	0.000	-1.442	0	0.000
93570.018	0.000	-1.426	0	0.000
93630.007	0.000	-1.408	0	0.000
93690.027	0.000	-1.392	0	0.000
93750.031	0.000	-1.377	0	0.000
93810.041	0.000	-1.370	0	0.000
93870.050	0.000	-1.365	0	0.000
93930.035	0.000	-1.357	0	0.000
93990.044	0.000	-1.350	0	0.000
94050.039	0.000	-1.348	0	0.000
94110.013	0.000	-1.340	0	0.000
94170.023	0.000	-1.340	0	0.000
94230.047	0.000	-1.340	0	0.000
94290.042	0.000	-1.335	0	0.000
94350.016	0.000	-1.330	0	0.000
94410.011	0.000	-1.330	0	0.000
94470.015	0.000	-1.329	0	0.000
94530.025	0.000	-1.320	0	0.000
94590.024	0.000	-1.320	0	0.000
94650.018	0.000	-1.318	0	0.000
94710.018	0.000	-1.310	0	0.000
94770.022	0.000	-1.310	0	0.000
94830.022	0.000	-1.310	0	0.000
94890.016	0.000	-1.310	0	0.000
94950.011	0.000	-1.313	0	0.000
95010.015	0.000	-1.324	0	0.000
95070.035	0.000	-1.327	0	0.000
95130.024	0.000	-1.320	0	0.000
95190.014	0.000	-1.324	0	0.000
95250.018	0.000	-1.330	0	0.000
95310.013	0.000	-1.323	0	0.000
95370.007	0.000	-1.320	0	0.000
95430.007	0.000	-1.330	0	0.000
95490.031	0.000	-1.330	0	0.000
95550.036	0.000	-1.330	0	0.000
95610.020	0.000	-1.330	0	0.000
95670.040	0.000	-1.330	0	0.000
95730.029	0.000	-1.330	0	0.000
95790.029	0.000	-1.321	0	0.000
95850.038	0.000	-1.320	0	0.000
95910.037	0.000	-1.320	0	0.000
95970.052	0.000	-1.320	0	0.000
96030.042	0.000	-1.326	0	0.000
96090.016	0.000	-1.326	0	0.000
96150.025	0.000	-1.320	0	0.000
96210.035	0.000	-1.324	0	0.000
96270.014	0.000	-1.330	0	0.000
96330.029	0.000	-1.320	0	0.000
96390.043	0.000	-1.320	0	0.000
96450.043	0.000	-1.330	0	0.000
96510.047	0.000	-1.323	0	0.000
96570.032	0.000	-1.321	0	0.000
96630.021	0.000	-1.330	0	0.000
96690.026	0.000	-1.323	0	0.000
96750.020	0.000	-1.320	0	0.000
96810.010	0.000	-1.328	0	0.000
96870.019	0.000	-1.329	0	0.000
96930.044	0.000	-1.320	0	0.000
96990.053	0.000	-1.326	0	0.000
97050.028	0.000	-1.330	0	0.000
97110.027	0.000	-1.327	0	0.000
97170.052	0.000	-1.323	0	0.000
97230.036	0.000	-1.330	0	0.000
97290.020	0.000	-1.325	0	0.000
97350.025	0.000	-1.323	0	0.000
97410.019	0.000	-1.330	0	0.000
97470.019	0.000	-1.330	0	0.000
97530.028	0.000	-1.330	0	0.000
97590.043	0.000	-1.330	0	0.000
97650.047	0.000	-1.330	0	0.000
97710.022	0.000	-1.330	0	0.000
97770.021	0.000	-1.330	0	0.000
97830.021	0.000	-1.330	0	0.000
97890.010	0.000	-1.330	0	0.000
97950.010	0.000	-1.333	0	0.000
98010.009	0.000	-1.340	0	0.000
98070.034	0.000	-1.335	0	0.000
98130.028	0.000	-1.330	0	0.000
98190.018	0.000	-1.340	0	0.000
98250.042	0.000	-1.338	0	0.000
98310.052	0.000	-1.330	0	0.000
98370.036	0.000	-1.332	0	0.000
98430.031	0.000	-1.337	0	0.000
98490.050	0.000	-1.330	0	0.000
98550.034	0.000	-1.330	0	0.000
98610.024	0.000	-1.330	0	0.000
98670.038	0.000	-1.329	0	0.000
98730.028	0.000	-1.323	0	0.000
98790.037	0.000	-1.330	0	0.000
98850.057	0.000	-1.330	0	0.000
98910.056	0.000	-1.326	0	0.000
98970.041	0.000	-1.334	0	0.000
99030.020	0.000	-1.332	0	0.000
99090.020	0.000	-1.331	0	0.000
99150.019	0.000	-1.340	0	0.000
99210.014	0.000	-1.340	0	0.000
99270.033	0.000	-1.340	0	0.000
99330.038	0.000	-1.332	0	0.000
99390.012	0.000	-1.330	0	0.000
99450.012	0.000	-1.330	0	0.000
99510.036	0.000	-1.330	0	0.000
99570.051	0.000	-1.330	0	0.000
99630.035	0.000	-1.339	0	0.000
99690.040	0.000	-1.340	0	0.000
99750.039	0.000	-1.344	0	0.000
99810.023	0.000	-1.354	0	0.000
99870.028	0.000	-1.354	0	0.000
99930.042	0.000	-1.350	0	0.000
99990.047	0.000	-1.350	0	0.000
100050.026	0.000	-1.358	0	0.000
100110.026	0.000	-1.360	0	0.000
100170.020	0.000	-1.360	0	0.000
100230.015	0.000	-1.360	0	0.000
100290.014	0.000	-1.360	0	0.000
100350.014	0.000	-1.355	0	0.000
100410.033	0.000	-1.350	0	0.000
100470.048	0.000	-1.358	0	0.000
100530.027	0.000	-1.360	0	0.000
100590.017	0.000	-1.360	0	0.000
100650.036	0.000	-1.354	0	0.000
100710.046	0.000	-1.360	0	0.000
100770.050	0.000	-1.365	0	0.000
100830.035	0.000	-1.364	0	0.000
100890.034	0.000	-1.368	0	0.000
100950.039	0.000	-1.370	0	0.000
101010.033	0.000	-1.370	0	0.000
101070.037	0.000	-1.370	0	0.000
101130.032	0.000	-1.367	0	0.000
101190.016	0.000	-1.367	0	0.000
101250.021	0.000	-1.368	0	0.000
101310.035	0.000	-1.367	0	0.000
101370.025	0.000	-1.370	0	0.000
101430.034	0.000	-1.370	0	0.000
101490.039	0.000	-1.370	0	0.000
101550.038	0.000	-1.371	0	0.000
101610.043	0.000	-1.380	0	0.000
101670.017	0.000	-1.380	0	0.000
101730.027	0.000	-1.380	0	0.000
101790.036	0.000	-1.390	0	0.000
101850.041	0.000	-1.381	0	0.000
101910.060	0.000	-1.380	0	0.000
101970.035	0.000	-1.384	0	0.000
102030.034	0.000	-1.390	0	0.000
102090.034	0.000	-1.390	0	0.000
102150.028	0.000	-1.390	0	0.000
102210.048	0.000	-1.393	0	0.000
102270.042	0.000	-1.390	0	0.000
102330.026	0.000	-1.390	0	0.000
102390.031	0.000	-1.390	0	0.000
102450.040	0.000	-1.390	0	0.000
102510.020	0.000	-1.390	0	0.000
102570.024	0.000	-1.383	0	0.000
102630.034	0.000	-1.380	0	0.000
102690.013	0.000	-1.380	0	0.000
102750.018	0.000	-1.373	0	0.000
102810.022	0.000	-1.372	0	0.000
102870.032	0.000	-1.380	0	0.000
102930.031	0.000	-1.380	0	0.000
102990.021	0.000	-1.380	0	0.000
103050.040	0.000	-1.380	0	0.000
103110.060	0.000	-1.380	0	0.000
103170.064	0.000	-1.380	0	0.000
103230.044	0.000	-1.377	0	0.000
103290.023	0.000	-1.370	0	0.000
103350.018	0.000	-1.370	0	0.000
103410.027	0.000	-1.370	0	0.000
103470.022	0.000	-1.370	0	0.000
103530.026	0.000	-1.370	0	0.000
103590.041	0.000	-1.372	0	0.000
103650.030	0.000	-1.380	0	0.000
103710.039	0.000	-1.374	0	0.000
103770.039	0.000	-1.379	0	0.000
103830.018	0.000	-1.380	0	0.000
103890.028	0.000	-1.372	0	0.000
103950.037	0.000	-1.370	0	0.000
104010.042	0.000	-1.370	0	0.000
104070.036	0.000	-1.370	0	0.000
104130.016	0.000	-1.370	0	0.000
104190.015	0.000	-1.370	0	0.000
104250.030	0.000	-1.370	0	0.000
104310.034	0.000	-1.370	0	0.000
104370.034	0.000	-1.363	0	0.000
104430.033	0.000	-1.364	0	0.000
104490.038	0.000	-1.370	0	0.000
104550.042	0.000	-1.364	0	0.000
104610.032	0.000	-1.360	0	0.000
104670.016	0.000	-1.360	0	0.000
104730.016	0.000	-1.360	0	0.000
104790.020	0.000	-1.360	0	0.000
104850.015	0.000	-1.360	0	0.000
104910.009	0.000	-1.360	0	0.000
104970.023	0.000	-1.360	0	0.000
105030.048	0.000	-1.368	0	0.000
105090.037	0.000	-1.379	0	0.000
105150.037	0.000	-1.374	0	0.000
105210.051	0.000	-1.370	0	0.000
105270.041	0.000	-1.370	0	0.000
105330.030	0.000	-1.370	0	0.000
105390.050	0.000	-1.370	0	0.000
105450.044	0.000	-1.370	0	0.000
105510.014	0.000	-1.370	0	0.000
105570.023	0.000	-1.369	0	0.000
105630.023	0.000	-1.360	0	0.000
105690.007	0.000	-1.358	0	0.000
105750.037	0.000	-1.325	0	0.000
105810.061	0.000	-1.282	0	0.000
105870.051	0.000	-1.248	0	0.000
105930.035	0.000	-1.221	0	0.000
105990.040	0.000	-1.200	0	0.000
106050.054	0.000	-1.183	0	0.000
106110.054	0.000	-1.172	0	0.000
106170.053	0.000	-1.170	0	0.000
106230.042	0.000	-1.166	0	0.000
106290.022	0.000	-1.156	0	0.000
106350.016	0.000	-1.150	0	0.000
106410.036	0.000	-1.145	0	0.000
106470.030	0.000	-1.140	0	0.000
106530.035	0.000	-1.132	0	0.000
106590.054	0.000	-1.130	0	0.000
106650.054	0.000	-1.127	0	0.000
106710.048	0.000	-1.120	0	0.000
106770.023	0.000	-1.110	0	0.000
106830.027	0.000	-1.110	0	0.000
106890.047	0.000	-1.101	0	0.000
106950.031	0.000	-1.097	0	0.000
107010.016	0.000	-1.090	0	0.000
107070.030	0.000	-1.096	0	0.000
107130.030	0.000	-1.100	0	0.000
107190.014	0.000	-1.091	0	0.000
107250.014	0.000	-1.090	0	0.000
107310.008	0.000	-1.087	0	0.000
107370.028	0.000	-1.076	0	0.000
107430.052	0.000	-1.070	0	0.000
107490.046	0.000	-1.070	0	0.000
107550.026	0.000	-1.070	0	0.000
107610.035	0.000	-1.060	0	0.000
107670.065	0.000	-1.059	0	0.000
107730.044	0.000	-1.050	0	0.000
107790.014	0.000	-1.059	0	0.000
107850.028	0.000	-1.056	0	0.000
107910.033	0.000	-1.060	0	0.000
107970.032	0.000	-1.050	0	0.000
108030.032	0.000	-1.050	0	0.000
108090.036	0.000	-1.041	0	0.000
108150.046	0.000	-1.040	0	0.000
108210.035	0.000	-1.040	0	0.000
108270.045	0.000	-1.040	0	0.000
108330.054	0.000	-1.034	0	0.000
108390.029	0.000	-1.038	0	0.000
108450.003	0.000	-1.036	0	0.000
108510.028	0.000	-1.030	0	0.000
108570.037	0.000	-1.030	0	0.000
108630.037	0.000	-1.030	0	0.000
108690.041	0.000	-1.030	0	0.000
108750.045	0.000	-1.030	0	0.000
108810.040	0.000	-1.030	0	0.000
108870.024	0.000	-1.030	0	0.000
108930.039	0.000	-1.030	0	0.000
108990.053	0.000	-1.021	0	0.000
109050.043	0.000	-1.028	0	0.000
109110.017	0.000	-1.025	0	0.000
109170.027	0.000	-1.020	0	0.000
109230.031	0.000	-1.020	0	0.000
109290.021	0.000	-1.020	0	0.000
109350.020	0.000	-1.020	0	0.000
109410.030	0.000	-1.020	0	0.000
109470.044	0.000	-1.020	0	0.000
109530.034	0.000	-1.020	0	0.000
109590.018	0.000	-1.020	0	0.000
109650.013	0.000	-1.020	0	0.000
109710.007	0.000	-1.020	0	0.000
109770.007	0.000	-1.020	0	0.000
109830.026	0.000	-1.020	0	0.000
109890.036	0.000	-1.020	0	0.000
109950.040	0.000	-1.016	0	0.000
110010.029	0.000	-1.010	0	0.000
110070.014	0.000	-1.010	0	0.000
110130.023	0.000	-1.010	0	0.000
110190.023	0.000	-1.010	0	0.000
110250.027	0.000	-1.010	0	0.000
110310.052	0.000	-1.010	0	0.000
110370.046	0.000	-1.010	0	0.000
110430.016	0.000	-1.010	0	0.000
110490.020	0.000	-1.010	0	0.000
110550.040	0.000	-1.010	0	0.000
110610.049	0.000	-1.010	0	0.000
110670.034	0.000	-1.010	0	0.000
110730.008	0.000	-1.010	0	0.000
110790.028	0.000	-1.001	0	0.000
110850.037	0.000	-1.000	0	0.000
110910.017	0.000	-1.000	0	0.000
110970.026	0.000	-1.000	0	0.000
111030.051	0.000	-1.000	0	0.000
111090.060	0.000	-1.000	0	0.000
111150.050	0.000	-1.000	0	0.000
111210.024	0.000	-1.000	0	0.000
111270.029	0.000	-1.000	0	0.000
111330.043	0.000	-1.000	0	0.000
111390.047	0.000	-0.995	0	0.000
111450.037	0.000	-0.990	0	0.000
111510.021	0.000	-0.996	0	0.000
111570.016	0.000	-1.000	0	0.000
111630.015	0.000	-0.990	0	0.000
111690.035	0.000	-0.990	0	0.000
111750.044	0.000	-0.990	0	0.000
111810.034	0.000	-0.990	0	0.000
111870.018	0.000	-0.990	0	0.000
111930.028	0.000	-0.985	0	0.000
111990.032	0.000	-0.990	0	0.000
112050.022	0.000	-0.986	0	0.000
112110.036	0.000	-0.980	0	0.000
112170.056	0.000	-0.980	0	0.000
112230.050	0.000	-0.987	0	0.000
112290.035	0.000	-0.983	0	0.000
112350.039	0.000	-0.980	0	0.000
112410.054	0.000	-0.980	0	0.000
112470.058	0.000	-0.980	0	0.000
112530.038	0.000	-0.980	0	0.000
112590.032	0.000	-0.980	0	0.000
112650.026	0.000	-0.980	0	0.000
112710.031	0.000	-0.980	0	0.000
112770.060	0.000	-0.978	0	0.000
112830.050	0.000	-0.970	0	0.000
112890.019	0.000	-0.970	0	0.000
112950.019	0.000	-0.970	0	0.000
113010.018	0.000	-0.970	0	0.000
113070.018	0.000	-0.970	0	0.000
113130.027	0.000	-0.970	0	0.000
113190.012	0.000	-0.970	0	0.000
113250.016	0.000	-0.966	0	0.000
113310.036	0.000	-0.960	0	0.000
113370.025	0.000	-0.960	0	0.000
113430.020	0.000	-0.960	0	0.000
113490.019	0.000	-0.960	0	0.000
113550.014	0.000	-0.960	0	0.000
113610.013	0.000	-0.960	0	0.000
113670.028	0.000	-0.960	0	0.000
113730.052	0.000	-0.960	0	0.000
113790.052	0.000	-0.960	0	0.000
113850.051	0.000	-0.960	0	0.000
113910.035	0.000	-0.960	0	0.000
113970.010	0.000	-0.952	0	0.000
114030.009	0.000	-0.950	0	0.000
114090.024	0.000	-0.950	0	0.000
114150.043	0.000	-0.950	0	0.000
114210.033	0.000	-0.950	0	0.000
114270.022	0.000	-0.950	0	0.000
114330.027	0.000	-0.950	0	0.000
114390.021	0.000	-0.950	0	0.000
114450.021	0.000	-0.944	0	0.000
114510.015	0.000	-0.940	0	0.000
114570.010	0.000	-0.940	0	0.000
114630.009	0.000	-0.940	0	0.000
114690.029	0.000	-0.940	0	0.000
114750.043	0.000	-0.940	0	0.000
114810.028	0.000	-0.940	0	0.000
114870.037	0.000	-0.940	0	0.000
114930.042	0.000	-0.934	0	0.000
114990.021	0.000	-0.930	0	0.000
115050.041	0.000	-0.930	0	0.000
115110.050	0.000	-0.930	0	0.000
115170.019	0.000	-0.930	0	0.000
115230.019	0.000	-0.924	0	0.000
115290.023	0.000	-0.929	0	0.000
115350.023	0.000	-0.930	0	0.000
115410.032	0.000	-0.920	0	0.000
115470.022	0.000	-0.920	0	0.000
115530.021	0.000	-0.920	0	0.000
115590.026	0.000	-0.920	0	0.000
115650.020	0.000	-0.914	0	0.000
115710.035	0.000	-0.910	0	0.000
115770.054	0.000	-0.910	0	0.000
115830.034	0.000	-0.915	0	0.000
115890.013	0.000	-0.913	0	0.000
115950.018	0.000	-0.910	0	0.000
116010.037	0.000	-0.910	0	0.000
116070.047	0.000	-0.910	0	0.000
116130.021	0.000	-0.901	0	0.000
116190.026	0.000	-0.900	0	0.000
116250.040	0.000	-0.900	0	0.000
116310.020	0.000	-0.900	0	0.000
116370.014	0.000	-0.900	0	0.000
116430.028	0.000	-0.893	0	0.000
116490.023	0.000	-0.890	0	0.000
116550.027	0.000	-0.890	0	0.000
116610.027	0.000	-0.890	0	0.000
116670.031	0.000	-0.890	0	0.000
116730.041	0.000	-0.890	0	0.000
116790.035	0.000	-0.881	0	0.000
116850.025	0.000	-0.880	0	0.000
116910.024	0.000	-0.880	0	0.000
116970.039	0.000	-0.879	0	0.000
117030.038	0.000	-0.870	0	0.000
117090.033	0.000	-0.870	0	0.000
117150.042	0.000	-0.862	0	0.000
117210.042	0.000	-0.860	0	0.000
117270.016	0.000	-0.860	0	0.000
117330.026	0.000	-0.860	0	0.000
117390.025	0.000	-0.860	0	0.000
117450.020	0.000	-0.858	0	0.000
117510.034	0.000	-0.850	0	0.000
117570.019	0.000	-0.842	0	0.000
117630.008	0.000	-0.840	0	0.000
117690.023	0.000	-0.840	0	0.000
117750.027	0.000	-0.838	0	0.000
117810.016	0.000	-0.830	0	0.000
117870.026	0.000	-0.830	0	0.000
117930.025	0.000	-0.828	0	0.000
117990.025	0.000	-0.820	0	0.000
118050.029	0.000	-0.820	0	0.000
118110.029	0.000	-0.820	0	0.000
118170.048	0.000	-0.812	0	0.000
118230.048	0.000	-0.810	0	0.000
118290.047	0.000	-0.802	0	0.000
118350.042	0.000	-0.800	0	0.000
118410.026	0.000	-0.800	0	0.000
118470.031	0.000	-0.800	0	0.000
118530.045	0.000	-0.800	0	0.000
118590.055	0.000	-0.800	0	0.000
118650.049	0.000	-0.796	0	0.000
118710.029	0.000	-0.790	0	0.000
118770.028	0.000	-0.790	0	0.000
118830.043	0.000	-0.790	0	0.000
118890.027	0.000	-0.790	0	0.000
118950.027	0.000	-0.780	0	0.000
119010.031	0.000	-0.780	0	0.000
119070.020	0.000	-0.780	0	0.000
119130.035	0.000	-0.778	0	0.000
119190.029	0.000	-0.770	0	0.000
119250.014	0.000	-0.770	0	0.000
119310.033	0.000	-0.770	0	0.000
119370.043	0.000	-0.764	0	0.000
119430.022	0.000	-0.760	0	0.000
119490.007	0.000	-0.760	0	0.000
119550.006	0.000	-0.760	0	0.000
119610.006	0.000	-0.760	0	0.000
119670.005	0.000	-0.752	0	0.000
119730.020	0.000	-0.750	0	0.000
119790.034	0.000	-0.750	0	0.000
119850.034	0.000	-0.750	0	0.000
119910.023	0.000	-0.750	0	0.000
119970.028	0.000	-0.750	0	0.000
120030.032	0.000	-0.744	0	0.000
120090.012	0.000	-0.740	0	0.000
120150.001	0.000	-0.740	0	0.000
120210.006	0.000	-0.740	0	0.000
120270.035	0.000	-0.737	0	0.000
120330.044	0.000	-0.730	0	0.000
120390.039	0.000	-0.730	0	0.000
120450.048	0.000	-0.730	0	0.000
120510.033	0.000	-0.730	0	0.000
120570.012	0.000	-0.729	0	0.000
120630.027	0.000	-0.720	0	0.000
120690.031	0.000	-0.720	0	0.000
120750.011	0.000	-0.720	0	0.000
120810.015	0.000	-0.720	0	0.000
120870.025	0.000	-0.717	0	0.000
120930.034	0.000	-0.710	0	0.000
120990.034	0.000	-0.710	0	0.000
121050.013	0.000	-0.710	0	0.000
121110.008	0.000	-0.704	0	0.000
121170.017	0.000	-0.706	0	0.000
121230.022	0.000	-0.709	0	0.000
121290.026	0.000	-0.700	0	0.000
121350.021	0.000	-0.700	0	0.000
121410.035	0.000	-0.700	0	0.000
121470.050	0.000	-0.697	0	0.000
121530.034	0.000	-0.690	0	0.000
121590.018	0.000	-0.690	0	0.000
121650.018	0.000	-0.690	0	0.000
121710.017	0.000	-0.690	0	0.000
121770.022	0.000	-0.681	0	0.000
121830.031	0.000	-0.680	0	0.000
121890.031	0.000	-0.680	0	0.000
121950.035	0.000	-0.680	0	0.000
122010.020	0.000	-0.673	0	0.000
122070.029	0.000	-0.670	0	0.000
122130.049	0.000	-0.670	0	0.000
