	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-20-06bis.dat	Date	20/6/2025	Time	16:56:53 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
84330.064	0.000	8.047	0	0.000
84390.079	0.000	8.061	0	0.000
84450.068	0.000	8.073	0	0.000
84510.038	0.000	8.084	0	0.000
84570.047	0.000	8.094	0	0.000
84630.046	0.000	8.102	0	0.000
84690.021	0.000	8.110	0	0.000
84750.025	0.000	8.120	0	0.000
84810.055	0.000	8.128	0	0.000
84870.049	0.000	8.135	0	0.000
84930.034	0.000	8.140	0	0.000
84990.048	0.000	8.147	0	0.000
85050.063	0.000	8.151	0	0.000
85110.077	0.000	8.160	0	0.000
85170.062	0.000	8.160	0	0.000
85230.040	0.000	8.165	0	0.000
85290.066	0.000	8.170	0	0.000
85350.055	0.000	8.173	0	0.000
85410.030	0.000	8.180	0	0.000
85470.024	0.000	8.183	0	0.000
85530.049	0.000	8.190	0	0.000
85590.073	0.000	8.195	0	0.000
85650.048	0.000	8.206	0	0.000
85710.052	0.000	8.222	0	0.000
85770.082	0.000	8.254	0	0.000
85830.051	0.000	8.284	0	0.000
85890.026	0.000	8.305	0	0.000
85950.030	0.000	8.323	0	0.000
86010.045	0.000	8.348	0	0.000
86070.054	0.000	8.367	0	0.000
86130.054	0.000	8.385	0	0.000
86190.063	0.000	8.402	0	0.000
86250.053	0.000	8.423	0	0.000
86310.027	0.000	8.445	0	0.000
86370.026	0.000	8.459	0	0.000
86430.031	0.000	8.477	0	0.000
86490.055	0.000	8.493	0	0.000
86550.085	0.000	8.515	0	0.000
86610.084	0.000	8.532	0	0.000
86670.059	0.000	8.553	0	0.000
86730.059	0.000	8.575	0	0.000
86790.083	0.000	8.595	0	0.000
86850.062	0.000	8.610	0	0.000
86910.032	0.000	8.632	0	0.000
86970.046	0.000	8.653	0	0.000
87030.066	0.000	8.669	0	0.000
87090.040	0.000	8.687	0	0.000
87150.050	0.000	8.710	0	0.000
87210.064	0.000	8.726	0	0.000
87270.064	0.000	8.746	0	0.000
87330.068	0.000	8.768	0	0.000
87390.058	0.000	8.787	0	0.000
87450.072	0.000	8.808	0	0.000
87510.062	0.000	8.823	0	0.000
87570.031	0.000	8.845	0	0.000
87630.026	0.000	8.862	0	0.000
87690.050	0.000	8.878	0	0.000
87750.085	0.000	8.891	0	0.000
87810.059	0.000	8.914	0	0.000
87870.054	0.000	8.938	0	0.000
87930.068	0.000	8.954	0	0.000
87990.053	0.000	8.972	0	0.000
88050.057	0.000	8.996	0	0.000
88110.061	0.000	9.012	0	0.000
88170.071	0.000	9.024	0	0.000
88230.055	0.000	9.044	0	0.000
88290.030	0.000	9.064	0	0.000
88350.039	0.000	9.084	0	0.000
88410.039	0.000	9.100	0	0.000
88470.063	0.000	9.122	0	0.000
88530.063	0.000	9.146	0	0.000
88590.042	0.000	9.165	0	0.000
88650.072	0.000	9.183	0	0.000
88710.056	0.000	9.203	0	0.000
88770.031	0.000	9.221	0	0.000
88830.060	0.000	9.239	0	0.000
88890.070	0.000	9.260	0	0.000
88950.062	0.000	9.282	0	0.000
89010.059	0.000	9.303	0	0.000
89070.048	0.000	9.317	0	0.000
89130.048	0.000	9.342	0	0.000
89190.052	0.000	9.360	0	0.000
89250.042	0.000	9.375	0	0.000
89310.026	0.000	9.392	0	0.000
89370.041	0.000	9.415	0	0.000
89430.045	0.000	9.438	0	0.000
89490.030	0.000	9.455	0	0.000
89550.029	0.000	9.471	0	0.000
89610.038	0.000	9.489	0	0.000
89670.038	0.000	9.496	0	0.000
89730.027	0.000	9.507	0	0.000
89790.042	0.000	9.526	0	0.000
89850.071	0.000	9.547	0	0.000
89910.061	0.000	9.566	0	0.000
89970.030	0.000	9.579	0	0.000
90030.040	0.000	9.605	0	0.000
90090.039	0.000	9.626	0	0.000
90150.024	0.000	9.651	0	0.000
90210.053	0.000	9.663	0	0.000
90270.058	0.000	9.680	0	0.000
90330.032	0.000	9.700	0	0.000
90390.042	0.000	9.716	0	0.000
90450.041	0.000	9.734	0	0.000
90510.036	0.000	9.755	0	0.000
90570.035	0.000	9.772	0	0.000
90630.030	0.000	9.788	0	0.000
90690.044	0.000	9.813	0	0.000
90750.044	0.000	9.833	0	0.000
90810.048	0.000	9.849	0	0.000
90870.043	0.000	9.870	0	0.000
90930.017	0.000	9.893	0	0.000
90990.022	0.000	9.912	0	0.000
91050.031	0.000	9.929	0	0.000
91110.031	0.000	9.951	0	0.000
91170.030	0.000	9.973	0	0.000
91230.060	0.000	9.983	0	0.000
91290.069	0.000	9.997	0	0.000
91350.046	0.000	10.018	0	0.000
91410.058	0.000	10.035	0	0.000
91470.068	0.000	10.049	0	0.000
91530.062	0.000	10.061	0	0.000
91590.067	0.000	10.093	0	0.000
91650.071	0.000	10.114	0	0.000
91710.085	0.000	10.120	0	0.000
91770.085	0.000	10.134	0	0.000
91830.054	0.000	10.149	0	0.000
91890.044	0.000	10.163	0	0.000
91950.068	0.000	10.176	0	0.000
92010.083	0.000	10.196	0	0.000
92070.072	0.000	10.216	0	0.000
92130.047	0.000	10.231	0	0.000
92190.041	0.000	10.247	0	0.000
92250.066	0.000	10.271	0	0.000
92310.075	0.000	10.290	0	0.000
92370.040	0.000	10.306	0	0.000
92430.049	0.000	10.327	0	0.000
92490.084	0.000	10.348	0	0.000
92550.068	0.000	10.365	0	0.000
92610.068	0.000	10.372	0	0.000
92670.057	0.000	10.390	0	0.000
92730.062	0.000	10.418	0	0.000
92790.056	0.000	10.441	0	0.000
92850.056	0.000	10.453	0	0.000
92910.075	0.000	10.470	0	0.000
92970.045	0.000	10.487	0	0.000
93030.034	0.000	10.508	0	0.000
93090.054	0.000	10.524	0	0.000
93150.048	0.000	10.543	0	0.000
93210.032	0.000	10.571	0	0.000
93270.052	0.000	10.589	0	0.000
93330.047	0.000	10.586	0	0.000
93390.029	0.000	10.599	0	0.000
93450.046	0.000	10.611	0	0.000
93510.030	0.000	10.626	0	0.000
93570.054	0.000	10.654	0	0.000
93630.059	0.000	10.673	0	0.000
93690.043	0.000	10.683	0	0.000
93750.068	0.000	10.696	0	0.000
93810.072	0.000	10.711	0	0.000
93870.047	0.000	10.722	0	0.000
93930.046	0.000	10.734	0	0.000
93990.051	0.000	10.763	0	0.000
94050.050	0.000	10.780	0	0.000
94110.080	0.000	10.790	0	0.000
94170.089	0.000	10.766	0	0.000
94230.057	0.000	10.473	0	0.000
94290.036	0.000	10.314	0	0.000
94350.026	0.000	10.327	0	0.000
94410.015	0.000	10.233	0	0.000
94470.025	0.000	9.911	0	0.000
94530.039	0.000	9.845	0	0.000
94590.019	0.000	9.801	0	0.000
94650.023	0.000	9.773	0	0.000
94710.038	0.000	9.770	0	0.000
94770.027	0.000	9.754	0	0.000
94830.022	0.000	9.768	0	0.000
94890.011	0.000	9.760	0	0.000
94950.040	0.000	9.736	0	0.000
95010.075	0.000	9.698	0	0.000
95070.044	0.000	9.703	0	0.000
95130.024	0.000	9.722	0	0.000
95190.023	0.000	9.704	0	0.000
95250.018	0.000	9.648	0	0.000
95310.032	0.000	9.628	0	0.000
95370.062	0.000	9.600	0	0.000
95430.076	0.000	9.569	0	0.000
95490.076	0.000	9.519	0	0.000
95550.050	0.000	9.455	0	0.000
95610.055	0.000	9.452	0	0.000
95670.054	0.000	9.443	0	0.000
95730.049	0.000	9.443	0	0.000
95790.063	0.000	9.445	0	0.000
95850.038	0.000	9.431	0	0.000
95910.022	0.000	9.403	0	0.000
95970.037	0.000	9.382	0	0.000
96030.036	0.000	9.321	0	0.000
96090.051	0.000	9.330	0	0.000
96150.065	0.000	9.324	0	0.000
96210.035	0.000	9.323	0	0.000
96270.039	0.000	9.329	0	0.000
96330.053	0.000	9.299	0	0.000
96390.033	0.000	9.290	0	0.000
96450.032	0.000	9.290	0	0.000
96510.052	0.000	9.294	0	0.000
96570.066	0.000	9.287	0	0.000
96630.061	0.000	9.216	0	0.000
96690.035	0.000	9.212	0	0.000
96750.025	0.000	9.187	0	0.000
96810.024	0.000	9.142	0	0.000
96870.024	0.000	9.096	0	0.000
96930.048	0.000	8.990	0	0.000
96990.048	0.000	8.852	0	0.000
97050.027	0.000	8.754	0	0.000
97110.017	0.000	8.669	0	0.000
97170.001	0.000	8.509	0	0.000
97230.041	0.000	8.304	0	0.000
97290.050	0.000	8.434	0	0.000
97350.040	0.000	8.458	0	0.000
97410.054	0.000	8.464	0	0.000
97470.064	0.000	8.493	0	0.000
97530.068	0.000	8.513	0	0.000
97590.068	0.000	8.499	0	0.000
97650.052	0.000	8.525	0	0.000
97710.041	0.000	8.541	0	0.000
97770.051	0.000	8.556	0	0.000
97830.050	0.000	8.569	0	0.000
97890.055	0.000	8.562	0	0.000
97950.059	0.000	8.576	0	0.000
98010.069	0.000	8.585	0	0.000
98070.048	0.000	8.590	0	0.000
98130.053	0.000	8.596	0	0.000
98190.052	0.000	8.607	0	0.000
98250.037	0.000	8.619	0	0.000
98310.051	0.000	8.620	0	0.000
98370.036	0.000	8.616	0	0.000
98430.050	0.000	8.606	0	0.000
98490.050	0.000	8.600	0	0.000
98550.024	0.000	8.598	0	0.000
98610.054	0.000	8.600	0	0.000
98670.053	0.000	8.616	0	0.000
98730.053	0.000	8.639	0	0.000
98790.067	0.000	8.641	0	0.000
98850.066	0.000	8.658	0	0.000
98910.076	0.000	8.664	0	0.000
98970.065	0.000	8.670	0	0.000
99030.050	0.000	8.680	0	0.000
99090.059	0.000	8.690	0	0.000
99150.049	0.000	8.686	0	0.000
99210.038	0.000	8.687	0	0.000
99270.038	0.000	8.706	0	0.000
99330.037	0.000	8.723	0	0.000
99390.027	0.000	8.720	0	0.000
99450.026	0.000	8.720	0	0.000
99510.031	0.000	8.726	0	0.000
99570.035	0.000	8.730	0	0.000
99630.070	0.000	8.740	0	0.000
99690.064	0.000	8.757	0	0.000
99750.064	0.000	8.769	0	0.000
99810.063	0.000	8.781	0	0.000
99870.063	0.000	8.795	0	0.000
99930.062	0.000	8.808	0	0.000
99990.037	0.000	8.818	0	0.000
100050.026	0.000	8.833	0	0.000
100110.026	0.000	8.843	0	0.000
100170.040	0.000	8.855	0	0.000
100230.029	0.000	8.860	0	0.000
100290.034	0.000	8.856	0	0.000
100350.043	0.000	8.882	0	0.000
100410.053	0.000	8.899	0	0.000
100470.067	0.000	8.911	0	0.000
100530.027	0.000	8.918	0	0.000
100590.016	0.000	8.934	0	0.000
100650.026	0.000	8.949	0	0.000
100710.050	0.000	8.954	0	0.000
100770.080	0.000	8.961	0	0.000
100830.079	0.000	8.979	0	0.000
100890.064	0.000	8.968	0	0.000
100950.048	0.000	8.972	0	0.000
101010.038	0.000	8.988	0	0.000
101070.057	0.000	8.999	0	0.000
101130.077	0.000	9.005	0	0.000
101190.051	0.000	9.022	0	0.000
101250.031	0.000	9.034	0	0.000
101310.040	0.000	9.051	0	0.000
101370.040	0.000	9.060	0	0.000
101430.014	0.000	9.053	0	0.000
101490.008	0.000	9.053	0	0.000
101550.038	0.000	9.066	0	0.000
101610.032	0.000	9.077	0	0.000
101670.012	0.000	9.075	0	0.000
101730.036	0.000	9.081	0	0.000
101790.041	0.000	9.091	0	0.000
101850.030	0.000	9.100	0	0.000
101910.035	0.000	9.110	0	0.000
101970.024	0.000	9.110	0	0.000
102030.044	0.000	9.104	0	0.000
102090.053	0.000	9.107	0	0.000
102150.038	0.000	9.118	0	0.000
102210.037	0.000	9.120	0	0.000
102270.042	0.000	9.138	0	0.000
102330.041	0.000	9.146	0	0.000
102390.031	0.000	9.150	0	0.000
102450.035	0.000	9.154	0	0.000
102510.045	0.000	9.168	0	0.000
102570.029	0.000	9.177	0	0.000
102630.004	0.000	9.183	0	0.000
102690.033	0.000	9.189	0	0.000
102750.032	0.000	9.199	0	0.000
102810.032	0.000	9.208	0	0.000
102870.056	0.000	9.210	0	0.000
102930.051	0.000	9.210	0	0.000
102990.055	0.000	9.218	0	0.000
103050.045	0.000	9.225	0	0.000
103110.019	0.000	9.243	0	0.000
103170.009	0.000	9.262	0	0.000
103230.043	0.000	9.280	0	0.000
103290.078	0.000	9.285	0	0.000
103350.052	0.000	9.302	0	0.000
103410.027	0.000	9.317	0	0.000
103470.041	0.000	9.326	0	0.000
103530.061	0.000	9.331	0	0.000
103590.050	0.000	9.346	0	0.000
103650.055	0.000	9.357	0	0.000
103710.049	0.000	9.353	0	0.000
103770.029	0.000	9.350	0	0.000
103830.053	0.000	9.350	0	0.000
103890.053	0.000	9.353	0	0.000
103950.017	0.000	9.360	0	0.000
104010.027	0.000	9.369	0	0.000
104070.056	0.000	9.385	0	0.000
104130.060	0.000	9.402	0	0.000
104190.060	0.000	9.410	0	0.000
104250.044	0.000	9.413	0	0.000
104310.044	0.000	9.420	0	0.000
104370.063	0.000	9.417	0	0.000
104430.063	0.000	9.425	0	0.000
104490.042	0.000	9.424	0	0.000
104550.017	0.000	9.440	0	0.000
104610.016	0.000	9.450	0	0.000
104670.026	0.000	9.462	0	0.000
104730.040	0.000	9.482	0	0.000
104790.040	0.000	9.504	0	0.000
104850.014	0.000	9.516	0	0.000
104910.024	0.000	9.516	0	0.000
104970.038	0.000	9.524	0	0.000
105030.053	0.000	9.531	0	0.000
105090.037	0.000	9.541	0	0.000
105150.027	0.000	9.564	0	0.000
105210.041	0.000	9.580	0	0.000
105270.021	0.000	9.579	0	0.000
105330.045	0.000	9.587	0	0.000
105390.074	0.000	9.590	0	0.000
105450.059	0.000	9.596	0	0.000
105510.063	0.000	9.616	0	0.000
105570.043	0.000	9.621	0	0.000
105630.022	0.000	9.652	0	0.000
105690.037	0.000	9.678	0	0.000
105750.036	0.000	9.686	0	0.000
105810.036	0.000	9.697	0	0.000
105870.035	0.000	9.702	0	0.000
105930.050	0.000	9.710	0	0.000
105990.059	0.000	9.711	0	0.000
106050.044	0.000	9.725	0	0.000
106110.018	0.000	9.728	0	0.000
106170.003	0.000	9.751	0	0.000
106230.002	0.000	9.761	0	0.000
106290.007	0.000	9.766	0	0.000
106350.011	0.000	9.769	0	0.000
106410.021	0.000	9.788	0	0.000
106470.030	0.000	9.789	0	0.000
106530.049	0.000	9.807	0	0.000
106590.054	0.000	9.814	0	0.000
106650.033	0.000	9.829	0	0.000
106710.038	0.000	9.829	0	0.000
106770.027	0.000	9.856	0	0.000
106830.032	0.000	9.873	0	0.000
106890.031	0.000	9.880	0	0.000
106950.021	0.000	9.882	0	0.000
107010.020	0.000	9.883	0	0.000
107070.010	0.000	9.893	0	0.000
107130.009	0.000	9.903	0	0.000
107190.029	0.000	9.916	0	0.000
107250.028	0.000	9.936	0	0.000
107310.018	0.000	9.950	0	0.000
107370.047	0.000	9.948	0	0.000
107430.062	0.000	9.956	0	0.000
107490.046	0.000	9.964	0	0.000
107550.041	0.000	9.970	0	0.000
107610.030	0.000	9.978	0	0.000
107670.035	0.000	9.987	0	0.000
107730.044	0.000	9.987	0	0.000
107790.029	0.000	9.996	0	0.000
107850.033	0.000	9.999	0	0.000
107910.032	0.000	10.001	0	0.000
107970.017	0.000	10.017	0	0.000
108030.037	0.000	10.028	0	0.000
108090.036	0.000	10.021	0	0.000
108150.005	0.000	10.029	0	0.000
108210.020	0.000	10.048	0	0.000
108270.039	0.000	10.062	0	0.000
108330.024	0.000	10.076	0	0.000
108390.028	0.000	10.087	0	0.000
108450.053	0.000	10.092	0	0.000
108510.027	0.000	10.086	0	0.000
108570.012	0.000	9.992	0	0.000
108630.041	0.000	10.000	0	0.000
108690.046	0.000	10.013	0	0.000
108750.020	0.000	10.024	0	0.000
108810.035	0.000	10.028	0	0.000
108870.034	0.000	10.049	0	0.000
108930.024	0.000	10.060	0	0.000
108990.048	0.000	10.072	0	0.000
109050.048	0.000	10.071	0	0.000
109110.037	0.000	10.093	0	0.000
109170.046	0.000	10.096	0	0.000
109230.046	0.000	10.089	0	0.000
109290.025	0.000	10.098	0	0.000
109350.030	0.000	10.105	0	0.000
109410.054	0.000	10.115	0	0.000
109470.034	0.000	10.139	0	0.000
109530.018	0.000	10.139	0	0.000
109590.048	0.000	10.147	0	0.000
109650.037	0.000	10.164	0	0.000
109710.037	0.000	10.176	0	0.000
109770.036	0.000	10.176	0	0.000
109830.031	0.000	10.186	0	0.000
109890.045	0.000	10.144	0	0.000
109950.035	0.000	10.120	0	0.000
110010.044	0.000	10.144	0	0.000
110070.064	0.000	10.146	0	0.000
110130.063	0.000	10.138	0	0.000
110190.048	0.000	10.146	0	0.000
110250.037	0.000	10.154	0	0.000
110310.052	0.000	10.152	0	0.000
110370.066	0.000	10.160	0	0.000
110430.045	0.000	10.175	0	0.000
110490.020	0.000	10.188	0	0.000
110550.024	0.000	10.196	0	0.000
110610.024	0.000	10.214	0	0.000
110670.038	0.000	10.229	0	0.000
110730.053	0.000	10.240	0	0.000
110790.057	0.000	10.249	0	0.000
110850.067	0.000	10.259	0	0.000
110910.041	0.000	10.270	0	0.000
110970.026	0.000	10.274	0	0.000
111030.045	0.000	10.046	0	0.000
111090.050	0.000	9.881	0	0.000
111150.039	0.000	9.926	0	0.000
111210.024	0.000	9.962	0	0.000
111270.008	0.000	9.973	0	0.000
111330.023	0.000	9.989	0	0.000
111390.042	0.000	10.001	0	0.000
111450.057	0.000	10.008	0	0.000
111510.046	0.000	10.032	0	0.000
111570.016	0.000	10.048	0	0.000
111630.005	0.000	10.060	0	0.000
111690.014	0.000	10.064	0	0.000
111750.044	0.000	10.081	0	0.000
111810.063	0.000	10.095	0	0.000
111870.043	0.000	10.106	0	0.000
111930.047	0.000	10.116	0	0.000
111990.057	0.000	10.130	0	0.000
112050.036	0.000	10.147	0	0.000
112110.026	0.000	10.154	0	0.000
112170.015	0.000	10.166	0	0.000
112230.030	0.000	10.184	0	0.000
112290.039	0.000	10.196	0	0.000
112350.044	0.000	10.199	0	0.000
112410.058	0.000	10.221	0	0.000
112470.048	0.000	10.238	0	0.000
112530.052	0.000	10.241	0	0.000
112590.067	0.000	10.241	0	0.000
112650.066	0.000	10.258	0	0.000
112710.051	0.000	10.268	0	0.000
112770.025	0.000	10.264	0	0.000
112830.015	0.000	10.272	0	0.000
112890.029	0.000	10.280	0	0.000
112950.029	0.000	10.281	0	0.000
113010.028	0.000	10.293	0	0.000
113070.037	0.000	10.307	0	0.000
113130.022	0.000	10.320	0	0.000
113190.026	0.000	10.325	0	0.000
113250.026	0.000	10.338	0	0.000
113310.025	0.000	10.362	0	0.000
113370.040	0.000	10.376	0	0.000
113430.054	0.000	10.379	0	0.000
113490.039	0.000	10.400	0	0.000
113550.013	0.000	10.279	0	0.000
113610.043	0.000	10.210	0	0.000
113670.057	0.000	10.233	0	0.000
113730.032	0.000	10.250	0	0.000
113790.016	0.000	10.271	0	0.000
113850.031	0.000	10.291	0	0.000
113910.040	0.000	10.286	0	0.000
113970.025	0.000	10.305	0	0.000
114030.019	0.000	10.328	0	0.000
114090.019	0.000	10.336	0	0.000
114150.043	0.000	10.276	0	0.000
114210.058	0.000	10.146	0	0.000
114270.042	0.000	10.206	0	0.000
114330.056	0.000	10.229	0	0.000
114390.046	0.000	10.234	0	0.000
114450.050	0.000	10.254	0	0.000
114510.050	0.000	10.270	0	0.000
114570.029	0.000	10.286	0	0.000
114630.039	0.000	10.297	0	0.000
114690.023	0.000	10.302	0	0.000
114750.023	0.000	10.303	0	0.000
114810.042	0.000	10.305	0	0.000
114870.027	0.000	10.316	0	0.000
114930.021	0.000	10.337	0	0.000
114990.056	0.000	10.349	0	0.000
115050.070	0.000	10.356	0	0.000
115110.055	0.000	10.371	0	0.000
115170.059	0.000	10.376	0	0.000
115230.049	0.000	10.380	0	0.000
115290.043	0.000	10.381	0	0.000
115350.038	0.000	10.395	0	0.000
115410.012	0.000	10.412	0	0.000
115470.012	0.000	10.410	0	0.000
115530.026	0.000	10.424	0	0.000
115590.055	0.000	10.433	0	0.000
115650.040	0.000	10.429	0	0.000
115710.024	0.000	10.406	0	0.000
115770.029	0.000	10.406	0	0.000
115830.043	0.000	10.429	0	0.000
115890.068	0.000	10.440	0	0.000
115950.067	0.000	10.436	0	0.000
116010.042	0.000	10.444	0	0.000
116070.041	0.000	10.460	0	0.000
116130.046	0.000	10.466	0	0.000
116190.030	0.000	10.460	0	0.000
116250.040	0.000	10.490	0	0.000
116310.029	0.000	10.495	0	0.000
116370.029	0.000	10.510	0	0.000
116430.058	0.000	10.514	0	0.000
116490.058	0.000	10.535	0	0.000
116550.027	0.000	10.553	0	0.000
116610.042	0.000	10.565	0	0.000
116670.046	0.000	10.572	0	0.000
116730.021	0.000	10.586	0	0.000
116790.035	0.000	10.602	0	0.000
116850.049	0.000	10.610	0	0.000
116910.029	0.000	10.617	0	0.000
116970.013	0.000	10.577	0	0.000
117030.043	0.000	10.563	0	0.000
117090.057	0.000	10.575	0	0.000
117150.052	0.000	10.604	0	0.000
117210.056	0.000	10.619	0	0.000
117270.036	0.000	10.637	0	0.000
117330.015	0.000	10.648	0	0.000
117390.035	0.000	10.670	0	0.000
117450.034	0.000	10.687	0	0.000
117510.034	0.000	10.693	0	0.000
117570.038	0.000	10.699	0	0.000
117630.023	0.000	10.731	0	0.000
117690.047	0.000	10.744	0	0.000
117750.047	0.000	10.766	0	0.000
117810.046	0.000	10.771	0	0.000
117870.046	0.000	10.797	0	0.000
117930.035	0.000	10.848	0	0.000
117990.034	0.000	10.870	0	0.000
118050.034	0.000	10.883	0	0.000
118110.033	0.000	10.927	0	0.000
118170.063	0.000	10.932	0	0.000
118230.077	0.000	10.931	0	0.000
118290.037	0.000	10.960	0	0.000
118350.066	0.000	11.012	0	0.000
118410.085	0.000	11.033	0	0.000
118470.085	0.000	11.045	0	0.000
118530.059	0.000	11.063	0	0.000
118590.049	0.000	11.047	0	0.000
118650.049	0.000	11.035	0	0.000
118710.023	0.000	11.025	0	0.000
118770.028	0.000	11.039	0	0.000
118830.032	0.000	11.068	0	0.000
118890.031	0.000	11.049	0	0.000
118950.036	0.000	10.985	0	0.000
119010.036	0.000	10.991	0	0.000
119070.025	0.000	11.000	0	0.000
119130.025	0.000	10.982	0	0.000
119190.049	0.000	10.983	0	0.000
119250.064	0.000	11.002	0	0.000
119310.033	0.000	11.020	0	0.000
119370.018	0.000	11.031	0	0.000
119430.017	0.000	11.032	0	0.000
119490.031	0.000	11.065	0	0.000
119550.036	0.000	11.104	0	0.000
119610.040	0.000	11.147	0	0.000
119670.040	0.000	11.162	0	0.000
119730.064	0.000	11.203	0	0.000
119790.074	0.000	11.238	0	0.000
119850.058	0.000	11.261	0	0.000
119910.048	0.000	11.258	0	0.000
119970.037	0.000	11.259	0	0.000
120030.027	0.000	11.292	0	0.000
120090.056	0.000	11.319	0	0.000
120150.075	0.000	11.323	0	0.000
120210.060	0.000	11.356	0	0.000
120270.079	0.000	11.381	0	0.000
120330.089	0.000	11.375	0	0.000
120390.064	0.000	11.378	0	0.000
120450.053	0.000	11.364	0	0.000
120510.048	0.000	11.373	0	0.000
120570.062	0.000	11.385	0	0.000
120630.076	0.000	11.389	0	0.000
120690.061	0.000	11.420	0	0.000
120750.075	0.000	11.444	0	0.000
120810.080	0.000	11.455	0	0.000
120870.044	0.000	11.444	0	0.000
120930.004	0.000	11.472	0	0.000
120990.053	0.000	11.482	0	0.000
121050.053	0.000	11.488	0	0.000
121110.027	0.000	11.502	0	0.000
121170.057	0.000	11.531	0	0.000
121230.071	0.000	11.575	0	0.000
121290.066	0.000	11.548	0	0.000
121350.065	0.000	11.498	0	0.000
121410.065	0.000	11.490	0	0.000
121470.044	0.000	11.467	0	0.000
121530.049	0.000	11.439	0	0.000
121590.043	0.000	11.452	0	0.000
121650.033	0.000	11.476	0	0.000
121710.022	0.000	11.487	0	0.000
121770.027	0.000	11.527	0	0.000
121830.051	0.000	11.566	0	0.000
121890.066	0.000	11.598	0	0.000
121950.065	0.000	11.623	0	0.000
122010.050	0.000	11.639	0	0.000
122070.049	0.000	11.656	0	0.000
122130.038	0.000	11.601	0	0.000
122190.038	0.000	11.585	0	0.000
122250.052	0.000	11.574	0	0.000
122310.027	0.000	11.589	0	0.000
122370.041	0.000	11.619	0	0.000
122430.076	0.000	11.649	0	0.000
122490.075	0.000	11.670	0	0.000
122550.095	0.000	11.714	0	0.000
122610.059	0.000	11.758	0	0.000
122670.044	0.000	11.796	0	0.000
122730.078	0.000	11.790	0	0.000
122790.043	0.000	11.837	0	0.000
122850.057	0.000	11.882	0	0.000
122910.097	0.000	11.904	0	0.000
122970.071	0.000	11.927	0	0.000
123030.066	0.000	11.955	0	0.000
123090.090	0.000	11.986	0	0.000
123150.065	0.000	12.001	0	0.000
123210.029	0.000	12.023	0	0.000
123270.054	0.000	12.036	0	0.000
123330.078	0.000	12.063	0	0.000
123390.043	0.000	12.071	0	0.000
123450.042	0.000	12.074	0	0.000
123510.042	0.000	12.022	0	0.000
123570.026	0.000	11.981	0	0.000
123630.060	0.000	11.953	0	0.000
123690.065	0.000	11.905	0	0.000
123750.069	0.000	11.897	0	0.000
123810.079	0.000	11.928	0	0.000
123870.053	0.000	11.864	0	0.000
123930.053	0.000	11.868	0	0.000
123990.052	0.000	11.895	0	0.000
124050.017	0.000	11.932	0	0.000
124110.031	0.000	11.958	0	0.000
124170.056	0.000	11.987	0	0.000
124230.040	0.000	12.007	0	0.000
124290.050	0.000	12.034	0	0.000
124350.074	0.000	12.028	0	0.000
124410.074	0.000	12.057	0	0.000
124470.078	0.000	12.091	0	0.000
124530.068	0.000	12.116	0	0.000
124590.027	0.000	12.180	0	0.000
124650.017	0.000	12.208	0	0.000
124710.041	0.000	12.240	0	0.000
124770.066	0.000	12.266	0	0.000
124830.080	0.000	12.280	0	0.000
124890.080	0.000	12.312	0	0.000
124950.079	0.000	12.345	0	0.000
125010.079	0.000	12.366	0	0.000
125070.078	0.000	12.368	0	0.000
125130.093	0.000	12.344	0	0.000
125190.077	0.000	12.363	0	0.000
125250.066	0.000	12.375	0	0.000
125310.081	0.000	12.386	0	0.000
125370.056	0.000	12.410	0	0.000
125430.045	0.000	12.417	0	0.000
125490.045	0.000	12.410	0	0.000
125550.029	0.000	12.391	0	0.000
125610.043	0.000	12.402	0	0.000
125670.048	0.000	12.420	0	0.000
125730.048	0.000	12.430	0	0.000
125790.027	0.000	12.434	0	0.000
125850.041	0.000	12.446	0	0.000
125910.071	0.000	12.461	0	0.000
125970.085	0.000	12.477	0	0.000
126030.060	0.000	12.483	0	0.000
126090.054	0.000	12.492	0	0.000
126150.054	0.000	12.506	0	0.000
126210.033	0.000	12.520	0	0.000
126270.048	0.000	12.529	0	0.000
126330.072	0.000	12.545	0	0.000
126390.077	0.000	12.559	0	0.000
126450.086	0.000	12.521	0	0.000
126510.075	0.000	12.515	0	0.000
126570.065	0.000	12.539	0	0.000
126630.039	0.000	12.551	0	0.000
126690.039	0.000	12.565	0	0.000
126750.069	0.000	12.583	0	0.000
126810.068	0.000	12.608	0	0.000
126870.043	0.000	12.620	0	0.000
126930.047	0.000	12.629	0	0.000
126990.072	0.000	12.651	0	0.000
127050.056	0.000	12.674	0	0.000
127110.046	0.000	12.666	0	0.000
127170.050	0.000	12.665	0	0.000
127230.074	0.000	12.683	0	0.000
127290.069	0.000	12.702	0	0.000
127350.059	0.000	12.718	0	0.000
127410.058	0.000	12.716	0	0.000
127470.042	0.000	12.741	0	0.000
127530.082	0.000	12.764	0	0.000
127590.081	0.000	12.760	0	0.000
127650.040	0.000	12.759	0	0.000
127710.050	0.000	12.666	0	0.000
127770.039	0.000	12.671	0	0.000
127830.034	0.000	12.660	0	0.000
127890.063	0.000	12.674	0	0.000
