	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-18-06.dat	Date	18/6/2025	Time	09:27:15 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
86670.013	0.000	1.840	0	0.000
86730.027	0.000	1.843	0	0.000
86790.017	0.000	1.850	0	0.000
86850.016	0.000	1.845	0	0.000
86910.026	0.000	1.830	0	0.000
86970.030	0.000	1.837	0	0.000
87030.035	0.000	1.833	0	0.000
87090.024	0.000	1.831	0	0.000
87150.039	0.000	1.820	0	0.000
87210.033	0.000	1.824	0	0.000
87270.043	0.000	1.820	0	0.000
87330.067	0.000	1.817	0	0.000
87390.067	0.000	1.810	0	0.000
87450.066	0.000	1.814	0	0.000
87510.041	0.000	1.820	0	0.000
87570.015	0.000	1.808	0	0.000
87630.004	0.000	1.800	0	0.000
87690.014	0.000	1.800	0	0.000
87750.028	0.000	1.809	0	0.000
87810.018	0.000	1.801	0	0.000
87870.022	0.000	1.790	0	0.000
87930.037	0.000	1.791	0	0.000
87990.031	0.000	1.800	0	0.000
88050.041	0.000	1.792	0	0.000
88110.065	0.000	1.790	0	0.000
88170.070	0.000	1.790	0	0.000
88230.059	0.000	1.790	0	0.000
88290.044	0.000	1.781	0	0.000
88350.053	0.000	1.780	0	0.000
88410.053	0.000	1.780	0	0.000
88470.042	0.000	1.780	0	0.000
88530.032	0.000	1.771	0	0.000
88590.016	0.000	1.764	0	0.000
88650.026	0.000	1.770	0	0.000
88710.015	0.000	1.770	0	0.000
88770.020	0.000	1.762	0	0.000
88830.019	0.000	1.760	0	0.000
88890.028	0.000	1.760	0	0.000
88950.053	0.000	1.760	0	0.000
89010.052	0.000	1.751	0	0.000
89070.027	0.000	1.750	0	0.000
89130.016	0.000	1.756	0	0.000
89190.031	0.000	1.755	0	0.000
89250.030	0.000	1.742	0	0.000
89310.030	0.000	1.740	0	0.000
89370.049	0.000	1.742	0	0.000
89430.039	0.000	1.748	0	0.000
89490.018	0.000	1.740	0	0.000
89550.048	0.000	1.740	0	0.000
89610.037	0.000	1.740	0	0.000
89670.032	0.000	1.739	0	0.000
89730.056	0.000	1.730	0	0.000
89790.046	0.000	1.730	0	0.000
89850.045	0.000	1.731	0	0.000
89910.035	0.000	1.734	0	0.000
89970.034	0.000	1.724	0	0.000
90030.029	0.000	1.720	0	0.000
90090.003	0.000	1.726	0	0.000
90150.002	0.000	1.728	0	0.000
90210.007	0.000	1.720	0	0.000
90270.006	0.000	1.720	0	0.000
90330.016	0.000	1.720	0	0.000
90390.030	0.000	1.717	0	0.000
90450.030	0.000	1.710	0	0.000
90510.039	0.000	1.710	0	0.000
90570.054	0.000	1.716	0	0.000
90630.033	0.000	1.711	0	0.000
90690.008	0.000	1.700	0	0.000
90750.032	0.000	1.707	0	0.000
90810.057	0.000	1.710	0	0.000
90870.031	0.000	1.705	0	0.000
90930.016	0.000	1.700	0	0.000
90990.025	0.000	1.700	0	0.000
91050.015	0.000	1.701	0	0.000
91110.004	0.000	1.703	0	0.000
91170.019	0.000	1.690	0	0.000
91230.018	0.000	1.694	0	0.000
91290.003	0.000	1.700	0	0.000
91350.002	0.000	1.699	0	0.000
91410.026	0.000	1.690	0	0.000
91470.051	0.000	1.690	0	0.000
91530.040	0.000	1.699	0	0.000
91590.035	0.000	1.688	0	0.000
91650.039	0.000	1.686	0	0.000
91710.024	0.000	1.690	0	0.000
91770.008	0.000	1.690	0	0.000
91830.038	0.000	1.683	0	0.000
91890.037	0.000	1.680	0	0.000
91950.037	0.000	1.686	0	0.000
92010.051	0.000	1.690	0	0.000
92070.021	0.000	1.683	0	0.000
92130.020	0.000	1.680	0	0.000
92190.020	0.000	1.680	0	0.000
92250.029	0.000	1.689	0	0.000
92310.059	0.000	1.679	0	0.000
92370.058	0.000	1.672	0	0.000
92430.058	0.000	1.680	0	0.000
92490.062	0.000	1.680	0	0.000
92550.032	0.000	1.676	0	0.000
92610.006	0.000	1.670	0	0.000
92670.010	0.000	1.678	0	0.000
92730.035	0.000	1.680	0	0.000
92790.044	0.000	1.670	0	0.000
92850.029	0.000	1.670	0	0.000
92910.023	0.000	1.670	0	0.000
92970.013	0.000	1.679	0	0.000
93030.007	0.000	1.670	0	0.000
93090.027	0.000	1.670	0	0.000
93150.051	0.000	1.670	0	0.000
93210.046	0.000	1.670	0	0.000
93270.050	0.000	1.670	0	0.000
93330.050	0.000	1.670	0	0.000
93390.049	0.000	1.670	0	0.000
93450.069	0.000	1.670	0	0.000
93510.073	0.000	1.664	0	0.000
93570.053	0.000	1.660	0	0.000
93630.042	0.000	1.669	0	0.000
93690.057	0.000	1.669	0	0.000
93750.036	0.000	1.660	0	0.000
93810.036	0.000	1.660	0	0.000
93870.060	0.000	1.669	0	0.000
93930.045	0.000	1.666	0	0.000
93990.034	0.000	1.660	0	0.000
94050.023	0.000	1.660	0	0.000
94110.008	0.000	1.668	0	0.000
94170.022	0.000	1.666	0	0.000
94230.022	0.000	1.660	0	0.000
94290.006	0.000	1.660	0	0.000
94350.031	0.000	1.660	0	0.000
94410.055	0.000	1.660	0	0.000
94470.055	0.000	1.655	0	0.000
94530.054	0.000	1.658	0	0.000
94590.029	0.000	1.660	0	0.000
94650.008	0.000	1.660	0	0.000
94710.023	0.000	1.650	0	0.000
94770.032	0.000	1.658	0	0.000
94830.052	0.000	1.660	0	0.000
94890.056	0.000	1.660	0	0.000
94950.056	0.000	1.650	0	0.000
95010.070	0.000	1.655	0	0.000
95070.065	0.000	1.652	0	0.000
95130.044	0.000	1.652	0	0.000
95190.029	0.000	1.650	0	0.000
95250.033	0.000	1.657	0	0.000
95310.022	0.000	1.660	0	0.000
95370.032	0.000	1.656	0	0.000
95430.031	0.000	1.650	0	0.000
95490.006	0.000	1.651	0	0.000
95550.010	0.000	1.660	0	0.000
95610.025	0.000	1.652	0	0.000
95670.019	0.000	1.650	0	0.000
95730.024	0.000	1.658	0	0.000
95790.023	0.000	1.660	0	0.000
95850.008	0.000	1.654	0	0.000
95910.027	0.000	1.653	0	0.000
95970.037	0.000	1.660	0	0.000
96030.021	0.000	1.660	0	0.000
96090.011	0.000	1.651	0	0.000
96150.010	0.000	1.654	0	0.000
96210.025	0.000	1.660	0	0.000
96270.024	0.000	1.660	0	0.000
96330.034	0.000	1.653	0	0.000
96390.033	0.000	1.655	0	0.000
96450.023	0.000	1.660	0	0.000
96510.052	0.000	1.659	0	0.000
96570.052	0.000	1.650	0	0.000
96630.021	0.000	1.653	0	0.000
96690.035	0.000	1.660	0	0.000
96750.050	0.000	1.660	0	0.000
96810.049	0.000	1.657	0	0.000
96870.039	0.000	1.653	0	0.000
96930.008	0.000	1.660	0	0.000
96990.008	0.000	1.660	0	0.000
97050.037	0.000	1.650	0	0.000
97110.067	0.000	1.657	0	0.000
97170.066	0.000	1.660	0	0.000
97230.061	0.000	1.660	0	0.000
97290.070	0.000	1.660	0	0.000
97350.065	0.000	1.660	0	0.000
97410.059	0.000	1.660	0	0.000
97470.039	0.000	1.660	0	0.000
97530.008	0.000	1.653	0	0.000
97590.023	0.000	1.656	0	0.000
97650.052	0.000	1.660	0	0.000
97710.062	0.000	1.666	0	0.000
97770.036	0.000	1.660	0	0.000
97830.025	0.000	1.660	0	0.000
97890.035	0.000	1.660	0	0.000
97950.049	0.000	1.660	0	0.000
98010.064	0.000	1.660	0	0.000
98070.063	0.000	1.661	0	0.000
98130.063	0.000	1.670	0	0.000
98190.037	0.000	1.670	0	0.000
98250.042	0.000	1.660	0	0.000
98310.051	0.000	1.660	0	0.000
98370.031	0.000	1.660	0	0.000
98430.030	0.000	1.665	0	0.000
98490.045	0.000	1.660	0	0.000
98550.049	0.000	1.666	0	0.000
98610.049	0.000	1.670	0	0.000
98670.033	0.000	1.669	0	0.000
98730.033	0.000	1.660	0	0.000
98790.057	0.000	1.669	0	0.000
98850.062	0.000	1.670	0	0.000
98910.066	0.000	1.663	0	0.000
98970.066	0.000	1.660	0	0.000
99030.070	0.000	1.669	0	0.000
99090.070	0.000	1.670	0	0.000
99150.034	0.000	1.670	0	0.000
99210.008	0.000	1.670	0	0.000
99270.013	0.000	1.670	0	0.000
99330.042	0.000	1.670	0	0.000
99390.037	0.000	1.669	0	0.000
99450.031	0.000	1.666	0	0.000
99510.036	0.000	1.675	0	0.000
99570.025	0.000	1.680	0	0.000
99630.040	0.000	1.672	0	0.000
99690.054	0.000	1.670	0	0.000
99750.069	0.000	1.676	0	0.000
99810.038	0.000	1.680	0	0.000
99870.023	0.000	1.670	0	0.000
99930.052	0.000	1.670	0	0.000
99990.052	0.000	1.677	0	0.000
100050.036	0.000	1.680	0	0.000
100110.051	0.000	1.680	0	0.000
100170.065	0.000	1.680	0	0.000
100230.050	0.000	1.680	0	0.000
100290.039	0.000	1.680	0	0.000
100350.054	0.000	1.680	0	0.000
100410.063	0.000	1.680	0	0.000
100470.037	0.000	1.684	0	0.000
100530.037	0.000	1.690	0	0.000
100590.056	0.000	1.683	0	0.000
100650.056	0.000	1.681	0	0.000
100710.050	0.000	1.690	0	0.000
100770.025	0.000	1.690	0	0.000
100830.024	0.000	1.681	0	0.000
100890.054	0.000	1.683	0	0.000
100950.068	0.000	1.690	0	0.000
101010.063	0.000	1.690	0	0.000
101070.047	0.000	1.690	0	0.000
101130.052	0.000	1.690	0	0.000
101190.056	0.000	1.692	0	0.000
101250.056	0.000	1.699	0	0.000
101310.055	0.000	1.690	0	0.000
101370.025	0.000	1.690	0	0.000
101430.034	0.000	1.699	0	0.000
101490.034	0.000	1.700	0	0.000
101550.023	0.000	1.700	0	0.000
101610.038	0.000	1.700	0	0.000
101670.047	0.000	1.700	0	0.000
101730.036	0.000	1.700	0	0.000
101790.011	0.000	1.700	0	0.000
101850.025	0.000	1.700	0	0.000
101910.025	0.000	1.701	0	0.000
101970.009	0.000	1.707	0	0.000
102030.029	0.000	1.700	0	0.000
102090.033	0.000	1.706	0	0.000
102150.048	0.000	1.710	0	0.000
102210.057	0.000	1.709	0	0.000
102270.037	0.000	1.700	0	0.000
102330.051	0.000	1.705	0	0.000
102390.041	0.000	1.710	0	0.000
102450.010	0.000	1.710	0	0.000
102510.035	0.000	1.710	0	0.000
102570.059	0.000	1.714	0	0.000
102630.064	0.000	1.720	0	0.000
102690.053	0.000	1.719	0	0.000
102750.048	0.000	1.710	0	0.000
102810.062	0.000	1.711	0	0.000
102870.042	0.000	1.720	0	0.000
102930.021	0.000	1.720	0	0.000
102990.030	0.000	1.720	0	0.000
103050.050	0.000	1.722	0	0.000
103110.064	0.000	1.730	0	0.000
103170.039	0.000	1.726	0	0.000
103230.018	0.000	1.720	0	0.000
103290.038	0.000	1.724	0	0.000
103350.042	0.000	1.730	0	0.000
103410.027	0.000	1.730	0	0.000
103470.046	0.000	1.730	0	0.000
103530.046	0.000	1.732	0	0.000
103590.030	0.000	1.740	0	0.000
103650.045	0.000	1.733	0	0.000
103710.044	0.000	1.730	0	0.000
103770.044	0.000	1.737	0	0.000
103830.058	0.000	1.740	0	0.000
103890.073	0.000	1.730	0	0.000
103950.067	0.000	1.735	0	0.000
104010.067	0.000	1.743	0	0.000
104070.041	0.000	1.750	0	0.000
104130.026	0.000	1.741	0	0.000
104190.055	0.000	1.740	0	0.000
104250.040	0.000	1.740	0	0.000
104310.009	0.000	1.748	0	0.000
104370.013	0.000	1.740	0	0.000
104430.018	0.000	1.747	0	0.000
104490.027	0.000	1.750	0	0.000
104550.042	0.000	1.755	0	0.000
104610.056	0.000	1.750	0	0.000
104670.066	0.000	1.750	0	0.000
104730.040	0.000	1.750	0	0.000
104790.015	0.000	1.750	0	0.000
104850.019	0.000	1.750	0	0.000
104910.034	0.000	1.756	0	0.000
104970.048	0.000	1.760	0	0.000
105030.063	0.000	1.760	0	0.000
105090.067	0.000	1.760	0	0.000
105150.037	0.000	1.760	0	0.000
105210.026	0.000	1.760	0	0.000
105270.056	0.000	1.766	0	0.000
105330.045	0.000	1.760	0	0.000
105390.040	0.000	1.766	0	0.000
105450.039	0.000	1.770	0	0.000
105510.044	0.000	1.774	0	0.000
105570.053	0.000	1.770	0	0.000
105630.027	0.000	1.770	0	0.000
105690.042	0.000	1.779	0	0.000
105750.041	0.000	1.780	0	0.000
105810.021	0.000	1.770	0	0.000
105870.035	0.000	1.776	0	0.000
105930.045	0.000	1.780	0	0.000
105990.049	0.000	1.788	0	0.000
106050.049	0.000	1.780	0	0.000
106110.058	0.000	1.780	0	0.000
106170.068	0.000	1.789	0	0.000
106230.052	0.000	1.790	0	0.000
106290.057	0.000	1.781	0	0.000
106350.071	0.000	1.787	0	0.000
106410.046	0.000	1.795	0	0.000
106470.045	0.000	1.797	0	0.000
106530.055	0.000	1.790	0	0.000
106590.039	0.000	1.794	0	0.000
106650.024	0.000	1.800	0	0.000
106710.043	0.000	1.800	0	0.000
106770.078	0.000	1.794	0	0.000
106830.072	0.000	1.800	0	0.000
106890.046	0.000	1.810	0	0.000
106950.046	0.000	1.810	0	0.000
107010.040	0.000	1.810	0	0.000
107070.045	0.000	1.811	0	0.000
107130.059	0.000	1.820	0	0.000
107190.059	0.000	1.818	0	0.000
107250.073	0.000	1.810	0	0.000
107310.073	0.000	1.818	0	0.000
107370.072	0.000	1.824	0	0.000
107430.072	0.000	1.828	0	0.000
107490.056	0.000	1.820	0	0.000
107550.031	0.000	1.830	0	0.000
107610.030	0.000	1.835	0	0.000
107670.060	0.000	1.832	0	0.000
107730.079	0.000	1.830	0	0.000
107790.059	0.000	1.837	0	0.000
107850.053	0.000	1.847	0	0.000
107910.043	0.000	1.846	0	0.000
107970.042	0.000	1.841	0	0.000
108030.057	0.000	1.850	0	0.000
108090.046	0.000	1.850	0	0.000
108150.060	0.000	1.850	0	0.000
108210.060	0.000	1.850	0	0.000
108270.059	0.000	1.858	0	0.000
108330.049	0.000	1.864	0	0.000
108390.048	0.000	1.864	0	0.000
108450.058	0.000	1.860	0	0.000
108510.032	0.000	1.865	0	0.000
108570.047	0.000	1.874	0	0.000
108630.071	0.000	1.872	0	0.000
108690.071	0.000	1.870	0	0.000
108750.070	0.000	1.879	0	0.000
108810.045	0.000	1.885	0	0.000
108870.029	0.000	1.883	0	0.000
108930.044	0.000	1.881	0	0.000
108990.048	0.000	1.890	0	0.000
109050.058	0.000	1.890	0	0.000
109110.057	0.000	1.890	0	0.000
109170.032	0.000	1.890	0	0.000
109230.036	0.000	1.897	0	0.000
109290.051	0.000	1.900	0	0.000
109350.060	0.000	1.900	0	0.000
109410.044	0.000	1.900	0	0.000
109470.039	0.000	1.907	0	0.000
109530.063	0.000	1.910	0	0.000
109590.068	0.000	1.902	0	0.000
109650.072	0.000	1.908	0	0.000
109710.057	0.000	1.915	0	0.000
109770.041	0.000	1.920	0	0.000
109830.056	0.000	1.917	0	0.000
109890.045	0.000	1.915	0	0.000
109950.020	0.000	1.923	0	0.000
110010.034	0.000	1.930	0	0.000
110070.034	0.000	1.922	0	0.000
110130.018	0.000	1.926	0	0.000
110190.033	0.000	1.930	0	0.000
110250.047	0.000	1.930	0	0.000
110310.032	0.000	1.930	0	0.000
110370.036	0.000	1.934	0	0.000
110430.051	0.000	1.940	0	0.000
110490.030	0.000	1.940	0	0.000
110550.045	0.000	1.940	0	0.000
110610.074	0.000	1.940	0	0.000
110670.073	0.000	1.946	0	0.000
110730.038	0.000	1.950	0	0.000
110790.007	0.000	1.950	0	0.000
110850.032	0.000	1.950	0	0.000
110910.046	0.000	1.960	0	0.000
110970.046	0.000	1.960	0	0.000
111030.035	0.000	1.952	0	0.000
111090.045	0.000	1.958	0	0.000
111150.044	0.000	1.967	0	0.000
111210.034	0.000	1.970	0	0.000
111270.063	0.000	1.962	0	0.000
111330.063	0.000	1.967	0	0.000
111390.047	0.000	1.970	0	0.000
111450.037	0.000	1.970	0	0.000
111510.021	0.000	1.970	0	0.000
111570.036	0.000	1.971	0	0.000
111630.040	0.000	1.985	0	0.000
111690.020	0.000	1.983	0	0.000
111750.019	0.000	1.980	0	0.000
111810.039	0.000	1.981	0	0.000
111870.038	0.000	1.990	0	0.000
111930.012	0.000	1.988	0	0.000
111990.022	0.000	1.980	0	0.000
112050.051	0.000	1.991	0	0.000
112110.046	0.000	2.000	0	0.000
112170.040	0.000	2.000	0	0.000
112230.035	0.000	2.000	0	0.000
112290.044	0.000	2.000	0	0.000
112350.049	0.000	2.010	0	0.000
112410.053	0.000	2.006	0	0.000
112470.073	0.000	2.001	0	0.000
112530.057	0.000	2.010	0	0.000
112590.032	0.000	2.018	0	0.000
112650.016	0.000	2.018	0	0.000
112710.046	0.000	2.010	0	0.000
112770.060	0.000	2.019	0	0.000
112830.035	0.000	2.020	0	0.000
112890.034	0.000	2.020	0	0.000
112950.044	0.000	2.020	0	0.000
113010.033	0.000	2.026	0	0.000
113070.013	0.000	2.030	0	0.000
113130.017	0.000	2.030	0	0.000
113190.042	0.000	2.030	0	0.000
113250.046	0.000	2.036	0	0.000
113310.045	0.000	2.040	0	0.000
113370.050	0.000	2.038	0	0.000
113430.034	0.000	2.033	0	0.000
113490.019	0.000	2.032	0	0.000
113550.033	0.000	2.039	0	0.000
113610.063	0.000	2.037	0	0.000
113670.067	0.000	2.038	0	0.000
113730.067	0.000	2.040	0	0.000
113790.051	0.000	2.050	0	0.000
113850.051	0.000	2.046	0	0.000
113910.060	0.000	2.040	0	0.000
113970.025	0.000	2.050	0	0.000
114030.039	0.000	2.059	0	0.000
114090.079	0.000	2.060	0	0.000
114150.063	0.000	2.051	0	0.000
114210.033	0.000	2.060	0	0.000
114270.032	0.000	2.064	0	0.000
114330.057	0.000	2.063	0	0.000
114390.061	0.000	2.060	0	0.000
114450.036	0.000	2.069	0	0.000
114510.025	0.000	2.080	0	0.000
114570.029	0.000	2.072	0	0.000
114630.044	0.000	2.070	0	0.000
114690.053	0.000	2.080	0	0.000
114750.063	0.000	2.080	0	0.000
114810.062	0.000	2.080	0	0.000
114870.047	0.000	2.080	0	0.000
114930.036	0.000	2.086	0	0.000
114990.036	0.000	2.090	0	0.000
115050.025	0.000	2.087	0	0.000
115110.015	0.000	2.089	0	0.000
115170.039	0.000	2.099	0	0.000
115230.039	0.000	2.100	0	0.000
115290.048	0.000	2.097	0	0.000
115350.038	0.000	2.096	0	0.000
115410.012	0.000	2.106	0	0.000
115470.022	0.000	2.110	0	0.000
115530.011	0.000	2.110	0	0.000
115590.026	0.000	2.110	0	0.000
115650.065	0.000	2.117	0	0.000
115710.050	0.000	2.120	0	0.000
115770.049	0.000	2.112	0	0.000
115830.068	0.000	2.116	0	0.000
115890.053	0.000	2.123	0	0.000
115950.062	0.000	2.130	0	0.000
116010.067	0.000	2.130	0	0.000
116070.066	0.000	2.130	0	0.000
116130.076	0.000	2.130	0	0.000
116190.065	0.000	2.135	0	0.000
116250.040	0.000	2.136	0	0.000
116310.029	0.000	2.134	0	0.000
116370.044	0.000	2.143	0	0.000
116430.053	0.000	2.150	0	0.000
116490.038	0.000	2.149	0	0.000
116550.047	0.000	2.147	0	0.000
116610.072	0.000	2.152	0	0.000
116670.071	0.000	2.160	0	0.000
116730.076	0.000	2.153	0	0.000
116790.055	0.000	2.153	0	0.000
116850.055	0.000	2.163	0	0.000
116910.054	0.000	2.170	0	0.000
116970.029	0.000	2.165	0	0.000
117030.043	0.000	2.165	0	0.000
117090.068	0.000	2.170	0	0.000
117150.052	0.000	2.170	0	0.000
117210.051	0.000	2.170	0	0.000
117270.051	0.000	2.172	0	0.000
117330.020	0.000	2.180	0	0.000
117390.035	0.000	2.187	0	0.000
117450.064	0.000	2.180	0	0.000
117510.074	0.000	2.182	0	0.000
117570.063	0.000	2.190	0	0.000
117630.053	0.000	2.190	0	0.000
117690.052	0.000	2.187	0	0.000
117750.037	0.000	2.190	0	0.000
117810.046	0.000	2.200	0	0.000
117870.056	0.000	2.200	0	0.000
117930.060	0.000	2.200	0	0.000
117990.075	0.000	2.200	0	0.000
118050.044	0.000	2.200	0	0.000
118110.044	0.000	2.209	0	0.000
118170.043	0.000	2.201	0	0.000
118230.023	0.000	2.205	0	0.000
118290.042	0.000	2.213	0	0.000
118350.032	0.000	2.220	0	0.000
118410.006	0.000	2.214	0	0.000
118470.015	0.000	2.215	0	0.000
118530.025	0.000	2.220	0	0.000
118590.039	0.000	2.220	0	0.000
118650.039	0.000	2.220	0	0.000
118710.013	0.000	2.224	0	0.000
118770.038	0.000	2.230	0	0.000
118830.062	0.000	2.230	0	0.000
118890.052	0.000	2.230	0	0.000
118950.041	0.000	2.230	0	0.000
119010.046	0.000	2.240	0	0.000
119070.055	0.000	2.240	0	0.000
119130.065	0.000	2.240	0	0.000
119190.079	0.000	2.240	0	0.000
119250.079	0.000	2.249	0	0.000
119310.068	0.000	2.250	0	0.000
119370.053	0.000	2.250	0	0.000
119430.057	0.000	2.250	0	0.000
119490.052	0.000	2.254	0	0.000
119550.021	0.000	2.260	0	0.000
119610.016	0.000	2.252	0	0.000
119670.050	0.000	2.256	0	0.000
119730.039	0.000	2.264	0	0.000
119790.039	0.000	2.270	0	0.000
119850.073	0.000	2.261	0	0.000
119910.063	0.000	2.267	0	0.000
119970.052	0.000	2.271	0	0.000
120030.027	0.000	2.279	0	0.000
120090.016	0.000	2.270	0	0.000
120150.016	0.000	2.283	0	0.000
120210.010	0.000	2.290	0	0.000
120270.050	0.000	2.290	0	0.000
120330.064	0.000	2.290	0	0.000
120390.044	0.000	2.290	0	0.000
120450.058	0.000	2.299	0	0.000
120510.053	0.000	2.300	0	0.000
120570.017	0.000	2.294	0	0.000
120630.017	0.000	2.300	0	0.000
120690.041	0.000	2.305	0	0.000
120750.041	0.000	2.310	0	0.000
120810.040	0.000	2.302	0	0.000
120870.055	0.000	2.305	0	0.000
120930.044	0.000	2.310	0	0.000
120990.023	0.000	2.310	0	0.000
121050.018	0.000	2.310	0	0.000
121110.037	0.000	2.316	0	0.000
121170.027	0.000	2.320	0	0.000
121230.011	0.000	2.320	0	0.000
121290.021	0.000	2.320	0	0.000
121350.050	0.000	2.324	0	0.000
121410.070	0.000	2.330	0	0.000
121470.044	0.000	2.330	0	0.000
121530.044	0.000	2.330	0	0.000
121590.048	0.000	2.330	0	0.000
121650.038	0.000	2.339	0	0.000
121710.032	0.000	2.340	0	0.000
121770.042	0.000	2.340	0	0.000
121830.041	0.000	2.340	0	0.000
121890.016	0.000	2.348	0	0.000
121950.005	0.000	2.350	0	0.000
122010.030	0.000	2.342	0	0.000
122070.054	0.000	2.351	0	0.000
122130.054	0.000	2.360	0	0.000
122190.043	0.000	2.359	0	0.000
122250.047	0.000	2.350	0	0.000
122310.032	0.000	2.353	0	0.000
122370.026	0.000	2.362	0	0.000
122430.026	0.000	2.370	0	0.000
122490.025	0.000	2.360	0	0.000
122550.050	0.000	2.361	0	0.000
122610.054	0.000	2.370	0	0.000
122670.044	0.000	2.370	0	0.000
122730.018	0.000	2.370	0	0.000
122790.008	0.000	2.371	0	0.000
122850.047	0.000	2.380	0	0.000
122910.072	0.000	2.380	0	0.000
122970.056	0.000	2.380	0	0.000
123030.066	0.000	2.381	0	0.000
123090.040	0.000	2.390	0	0.000
123150.015	0.000	2.390	0	0.000
123210.029	0.000	2.384	0	0.000
123270.029	0.000	2.387	0	0.000
123330.028	0.000	2.390	0	0.000
123390.033	0.000	2.390	0	0.000
123450.032	0.000	2.390	0	0.000
123510.027	0.000	2.396	0	0.000
123570.026	0.000	2.400	0	0.000
123630.055	0.000	2.400	0	0.000
123690.060	0.000	2.400	0	0.000
123750.044	0.000	2.400	0	0.000
123810.039	0.000	2.405	0	0.000
123870.018	0.000	2.410	0	0.000
123930.018	0.000	2.410	0	0.000
123990.047	0.000	2.410	0	0.000
124050.052	0.000	2.419	0	0.000
124110.046	0.000	2.420	0	0.000
124170.031	0.000	2.417	0	0.000
124230.020	0.000	2.416	0	0.000
124290.020	0.000	2.420	0	0.000
124350.014	0.000	2.420	0	0.000
124410.014	0.000	2.420	0	0.000
124470.003	0.000	2.425	0	0.000
124530.003	0.000	2.430	0	0.000
124590.017	0.000	2.430	0	0.000
124650.022	0.000	2.427	0	0.000
124710.006	0.000	2.428	0	0.000
124770.041	0.000	2.430	0	0.000
124830.055	0.000	2.440	0	0.000
124890.029	0.000	2.440	0	0.000
124950.029	0.000	2.440	0	0.000
125010.033	0.000	2.440	0	0.000
125070.048	0.000	2.446	0	0.000
125130.032	0.000	2.440	0	0.000
125190.017	0.000	2.440	0	0.000
125250.016	0.000	2.442	0	0.000
125310.021	0.000	2.450	0	0.000
125370.045	0.000	2.450	0	0.000
125430.030	0.000	2.450	0	0.000
125490.029	0.000	2.455	0	0.000
125550.069	0.000	2.460	0	0.000
125610.058	0.000	2.451	0	0.000
125670.023	0.000	2.450	0	0.000
125730.042	0.000	2.455	0	0.000
125790.037	0.000	2.463	0	0.000
125850.006	0.000	2.460	0	0.000
125910.036	0.000	2.460	0	0.000
125970.035	0.000	2.466	0	0.000
126030.025	0.000	2.470	0	0.000
126090.059	0.000	2.470	0	0.000
126150.053	0.000	2.470	0	0.000
126210.028	0.000	2.470	0	0.000
126270.042	0.000	2.470	0	0.000
126330.047	0.000	2.478	0	0.000
126390.021	0.000	2.480	0	0.000
126450.031	0.000	2.480	0	0.000
126510.050	0.000	2.480	0	0.000
126570.025	0.000	2.474	0	0.000
126630.034	0.000	2.475	0	0.000
126690.059	0.000	2.480	0	0.000
126750.053	0.000	2.487	0	0.000
126810.043	0.000	2.490	0	0.000
126870.017	0.000	2.490	0	0.000
126930.032	0.000	2.490	0	0.000
126990.036	0.000	2.490	0	0.000
127050.036	0.000	2.490	0	0.000
127110.045	0.000	2.490	0	0.000
127170.035	0.000	2.492	0	0.000
127230.064	0.000	2.500	0	0.000
127290.059	0.000	2.500	0	0.000
127350.043	0.000	2.500	0	0.000
127410.047	0.000	2.501	0	0.000
127470.037	0.000	2.510	0	0.000
127530.046	0.000	2.508	0	0.000
127590.041	0.000	2.500	0	0.000
127650.025	0.000	2.507	0	0.000
127710.040	0.000	2.515	0	0.000
127770.029	0.000	2.512	0	0.000
127830.029	0.000	2.510	0	0.000
127890.058	0.000	2.516	0	0.000
127950.033	0.000	2.520	0	0.000
128010.007	0.000	2.520	0	0.000
128070.027	0.000	2.520	0	0.000
128130.051	0.000	2.520	0	0.000
128190.036	0.000	2.528	0	0.000
128250.010	0.000	2.528	0	0.000
128310.035	0.000	2.522	0	0.000
128370.034	0.000	2.530	0	0.000
128430.009	0.000	2.535	0	0.000
128490.023	0.000	2.535	0	0.000
128550.048	0.000	2.530	0	0.000
128610.037	0.000	2.534	0	0.000
128670.011	0.000	2.540	0	0.000
128730.021	0.000	2.540	0	0.000
128790.035	0.000	2.540	0	0.000
128850.045	0.000	2.546	0	0.000
128910.029	0.000	2.550	0	0.000
128970.004	0.000	2.550	0	0.000
129030.003	0.000	2.550	0	0.000
129090.003	0.000	2.550	0	0.000
129150.022	0.000	2.559	0	0.000
129210.037	0.000	2.560	0	0.000
129270.046	0.000	2.560	0	0.000
129330.046	0.000	2.560	0	0.000
129390.045	0.000	2.569	0	0.000
129450.040	0.000	2.567	0	0.000
129510.014	0.000	2.560	0	0.000
129570.009	0.000	2.567	0	0.000
129630.038	0.000	2.571	0	0.000
129690.068	0.000	2.580	0	0.000
129750.062	0.000	2.570	0	0.000
129810.032	0.000	2.578	0	0.000
129870.031	0.000	2.580	0	0.000
129930.055	0.000	2.580	0	0.000
129990.030	0.000	2.580	0	0.000
130050.029	0.000	2.585	0	0.000
130110.059	0.000	2.590	0	0.000
130170.063	0.000	2.590	0	0.000
130230.038	0.000	2.590	0	0.000
